participant_id,event_number,peripheral_id,score
sub-17,29,P3,0
sub-17,29,P4,1
sub-17,30,P1,0
sub-17,30,P2,0
sub-17,30,P3,0
sub-17,30,P4,0
sub-17,30,P5,0
sub-17,30,P6,0
sub-17,30,P7,0
sub-17,30,P8,2
sub-17,30,P9,1
sub-17,30,P10,1
sub-17,32,P1,0
sub-17,32,P2,0
sub-17,32,P3,0
sub-17,32,P4,0
sub-17,32,P5,2
sub-17,32,P6,0
sub-17,33,P1,2
sub-17,33,P2,0
sub-17,33,P3,0
sub-17,33,P4,0
sub-17,33,P5,0
sub-17,33,P6,2
sub-17,33,P7,1
sub-17,34,P1,0
sub-17,34,P2,0
sub-17,34,P3,2
sub-17,34,P4,0
sub-17,34,P5,0
sub-17,34,P6,0
sub-17,35,P1,0
sub-17,35,P2,0
sub-17,35,P3,0
sub-17,35,P4,0
sub-17,35,P5,0
sub-17,35,P6,0
sub-17,36,P1,0
sub-17,36,P2,0
sub-17,36,P3,0
sub-17,36,P4,0
sub-17,36,P5,2
sub-17,36,P6,1
sub-17,37,P1,2
sub-17,37,P2,0
sub-17,37,P3,0
sub-17,37,P4,1
sub-17,37,P5,0
sub-17,37,P6,0
sub-17,37,P7,0
sub-17,38,P1,0
sub-17,38,P2,0
sub-17,38,P3,0
sub-17,38,P4,0
sub-17,38,P5,0
sub-17,38,P6,0
sub-17,38,P7,0
sub-17,38,P8,1
sub-17,40,P1,0
sub-17,40,P2,0
sub-17,40,P3,0
sub-17,40,P4,0
sub-17,40,P5,0
sub-17,41,P1,0
sub-17,41,P2,0
sub-17,41,P3,0
sub-17,41,P4,0
sub-17,41,P5,0
sub-17,41,P6,0
sub-17,41,P7,0
sub-17,42,P1,0
sub-17,42,P2,0
sub-17,42,P3,2
sub-17,42,P4,0
sub-17,42,P5,2
sub-17,42,P6,0
sub-17,42,P7,0
sub-17,42,P8,0
sub-17,42,P9,0
sub-17,43,P1,0
sub-17,43,P2,0
sub-17,43,P3,0
sub-17,43,P4,0
sub-17,43,P5,0
sub-17,43,P6,1
sub-17,44,P1,0
sub-17,44,P2,0
sub-17,44,P3,1
sub-17,44,P4,0
sub-17,44,P5,0
sub-17,44,P6,0
sub-17,45,P1,0
sub-17,45,P2,0
sub-17,45,P3,0
sub-17,45,P4,0
sub-17,45,P5,0
sub-17,45,P6,1
sub-17,45,P7,0
sub-17,46,P1,0
sub-17,46,P2,0
sub-17,46,P3,0
sub-17,46,P4,0
sub-17,46,P5,0
sub-17,46,P6,0
sub-17,46,P7,0
sub-17,46,P8,0
sub-17,46,P9,0
sub-17,46,P10,0
sub-17,46,P11,0
sub-17,47,P1,0
sub-17,47,P2,0
sub-17,47,P3,0
sub-17,47,P4,0
sub-17,47,P5,1
sub-17,47,P6,0
sub-17,47,P7,0
sub-17,48,P1,0
sub-17,48,P2,0
sub-17,48,P3,0
sub-17,48,P4,0
sub-17,48,P5,0
sub-17,48,P6,0
sub-17,48,P7,0
sub-17,48,P8,0
sub-17,48,P9,0
sub-17,49,P1,0
sub-17,49,P2,0
sub-17,49,P3,0
sub-17,49,P4,0
sub-17,49,P5,0
sub-17,49,P6,0
sub-17,49,P7,0
sub-17,49,P8,0
sub-17,50,P1,0
sub-17,50,P2,2
sub-17,50,P3,0
sub-17,50,P4,0
sub-17,50,P5,0
sub-17,50,P6,0
sub-17,50,P7,0
sub-17,51,P1,0
sub-17,51,P2,0
sub-17,51,P3,0
sub-17,51,P4,0
sub-17,51,P5,0
sub-17,51,P6,0
sub-17,51,P7,0
sub-17,51,P8,0
sub-17,51,P9,0
sub-17,60,P1,0
sub-17,60,P2,0
sub-17,60,P3,0
sub-17,60,P4,0
sub-17,60,P5,0
sub-17,60,P6,0
sub-17,61,P1,0
sub-17,61,P2,0
sub-17,61,P3,0
sub-17,61,P4,0
sub-17,61,P5,0
sub-17,61,P6,0
sub-17,61,P7,2
sub-17,62,P1,0
sub-17,62,P2,0
sub-17,62,P3,0
sub-17,62,P4,2
sub-17,62,P5,0
sub-17,63,P1,0
sub-17,63,P2,0
sub-17,63,P3,0
sub-17,63,P4,0
sub-17,63,P5,0
sub-17,63,P6,0
sub-17,63,P7,0
sub-17,64,P1,0
sub-17,64,P2,0
sub-17,64,P3,0
sub-17,64,P4,0
sub-17,64,P5,1
sub-17,64,P6,0
sub-17,64,P7,0
sub-17,65,P1,0
sub-17,65,P2,2
sub-17,65,P3,0
sub-17,65,P4,2
sub-17,65,P5,0
sub-17,65,P6,0
sub-17,66,P1,0
sub-17,66,P2,1
sub-17,66,P3,1
sub-17,66,P4,0
sub-17,66,P5,0
sub-17,66,P6,0
sub-17,66,P7,2
sub-17,67,P1,0
sub-17,67,P2,0
sub-17,67,P3,0
sub-17,67,P4,0
sub-17,67,P5,1
sub-17,67,P6,0
sub-17,67,P7,0
sub-17,67,P8,0
sub-17,68,P1,0
sub-17,68,P2,0
sub-17,68,P3,0
sub-17,68,P4,0
sub-17,68,P5,2
sub-17,68,P6,2
sub-17,68,P7,0
