participant_id,event_number,peripheral_id,score
sub-14,30,P6,0
sub-14,30,P7,0
sub-14,30,P8,2
sub-14,30,P9,2
sub-14,30,P10,0
sub-14,32,P1,0
sub-14,32,P2,0
sub-14,32,P3,0
sub-14,32,P4,0
sub-14,32,P5,0
sub-14,32,P6,0
sub-14,33,P1,0
sub-14,33,P2,0
sub-14,33,P3,0
sub-14,33,P4,0
sub-14,33,P5,0
sub-14,33,P6,0
sub-14,33,P7,1
sub-14,34,P1,0
sub-14,34,P2,0
sub-14,34,P3,2
sub-14,34,P4,0
sub-14,34,P5,0
sub-14,34,P6,0
sub-14,35,P1,0
sub-14,35,P2,0
sub-14,35,P3,0
sub-14,35,P4,0
sub-14,35,P5,0
sub-14,35,P6,0
sub-14,36,P1,2
sub-14,36,P2,1
sub-14,36,P3,1
sub-14,36,P4,2
sub-14,36,P5,0
sub-14,36,P6,0
sub-14,37,P1,0
sub-14,37,P2,0
sub-14,37,P3,0
sub-14,37,P4,0
sub-14,37,P5,0
sub-14,37,P6,0
sub-14,37,P7,0
sub-14,38,P1,0
sub-14,38,P2,0
sub-14,38,P3,2
sub-14,38,P4,0
sub-14,38,P5,1
sub-14,38,P6,0
sub-14,38,P7,0
sub-14,38,P8,0
sub-14,39,P1,0
sub-14,39,P2,0
sub-14,39,P3,0
sub-14,39,P4,0
sub-14,39,P5,0
sub-14,39,P6,1
sub-14,39,P7,0
sub-14,40,P1,0
sub-14,40,P2,0
sub-14,40,P3,0
sub-14,40,P4,0
sub-14,40,P5,0
sub-14,41,P1,0
sub-14,41,P2,0
sub-14,41,P3,0
sub-14,41,P4,0
sub-14,41,P5,2
sub-14,41,P6,0
sub-14,41,P7,0
sub-14,42,P1,0
sub-14,42,P2,0
sub-14,42,P3,0
sub-14,42,P4,0
sub-14,42,P5,0
sub-14,42,P6,2
sub-14,42,P7,0
sub-14,42,P8,0
sub-14,42,P9,1
sub-14,43,P1,0
sub-14,43,P2,0
sub-14,43,P3,0
sub-14,43,P4,0
sub-14,43,P5,0
sub-14,43,P6,0
sub-14,44,P1,1
sub-14,44,P2,0
sub-14,44,P3,0
sub-14,44,P4,0
sub-14,44,P5,0
sub-14,44,P6,0
sub-14,45,P1,0
sub-14,45,P2,1
sub-14,45,P3,0
sub-14,45,P4,0
sub-14,45,P5,0
sub-14,45,P6,0
sub-14,45,P7,0
sub-14,52,P1,0
sub-14,52,P2,0
sub-14,52,P3,0
sub-14,52,P4,0
sub-14,52,P5,0
sub-14,52,P6,0
sub-14,52,P7,0
sub-14,53,P1,2
sub-14,53,P2,0
sub-14,53,P3,0
sub-14,53,P4,0
sub-14,53,P5,0
sub-14,53,P6,0
sub-14,53,P7,0
sub-14,54,P1,2
sub-14,54,P2,0
sub-14,54,P3,0
sub-14,54,P4,0
sub-14,54,P5,0
sub-14,55,P1,0
sub-14,55,P2,0
sub-14,55,P3,0
sub-14,55,P4,0
sub-14,55,P5,2
sub-14,55,P6,0
sub-14,55,P7,2
sub-14,55,P8,0
sub-14,56,P1,0
sub-14,56,P2,0
sub-14,56,P3,0
sub-14,56,P4,0
sub-14,56,P5,0
sub-14,56,P6,0
sub-14,56,P7,0
sub-14,56,P8,0
sub-14,57,P1,0
sub-14,57,P2,1
sub-14,57,P3,0
sub-14,57,P4,0
sub-14,57,P5,0
sub-14,59,P1,0
sub-14,59,P2,0
sub-14,59,P3,2
sub-14,59,P4,2
sub-14,59,P5,0
sub-14,59,P6,0
sub-14,59,P7,0
