participant_id,event_number,peripheral_id,score
sub-01,56,P8,0
sub-01,57,P1,0
sub-01,57,P2,1
sub-01,57,P3,0
sub-01,57,P4,0
sub-01,57,P5,0
sub-01,58,P1,0
sub-01,58,P2,1
sub-01,58,P3,0
sub-01,58,P4,0
sub-01,58,P5,0
sub-01,58,P6,0
sub-01,59,P1,0
sub-01,59,P2,0
sub-01,59,P3,0
sub-01,59,P4,0
sub-01,59,P5,0
sub-01,59,P6,0
sub-01,59,P7,0
sub-01,60,P1,0
sub-01,60,P2,0
sub-01,60,P3,0
sub-01,60,P4,0
sub-01,60,P5,0
sub-01,60,P6,0
sub-01,61,P1,2
sub-01,61,P2,0
sub-01,61,P3,0
sub-01,61,P4,0
sub-01,61,P5,0
sub-01,61,P6,1
sub-01,61,P7,2
sub-01,62,P1,0
sub-01,62,P2,0
sub-01,62,P3,0
sub-01,62,P4,2
sub-01,62,P5,0
sub-01,63,P1,0
sub-01,63,P2,0
sub-01,63,P3,2
sub-01,63,P4,0
sub-01,63,P5,0
sub-01,63,P6,0
sub-01,63,P7,0
sub-01,64,P1,0
sub-01,64,P2,0
sub-01,64,P3,0
sub-01,64,P4,0
sub-01,64,P5,0
sub-01,64,P6,0
sub-01,64,P7,0
sub-01,66,P1,0
sub-01,66,P2,0
sub-01,66,P3,0
sub-01,66,P4,0
sub-01,66,P5,0
sub-01,66,P6,2
sub-01,66,P7,1
sub-01,67,P1,0
sub-01,67,P2,0
sub-01,67,P3,0
sub-01,67,P4,0
sub-01,67,P5,0
sub-01,67,P6,0
sub-01,67,P7,0
sub-01,67,P8,0
sub-01,68,P1,0
sub-01,68,P2,0
sub-01,68,P3,0
sub-01,68,P4,0
sub-01,68,P5,0
sub-01,68,P6,0
sub-01,68,P7,0
