participant_id,event_number,peripheral_id,score
sub-09,23,P7,0
sub-09,24,P1,0
sub-09,24,P2,0
sub-09,24,P3,2
sub-09,24,P4,2
sub-09,24,P5,0
sub-09,24,P6,0
sub-09,26,P1,0
sub-09,26,P2,1
sub-09,26,P3,0
sub-09,26,P4,0
sub-09,26,P5,2
sub-09,26,P6,0
sub-09,27,P1,0
sub-09,27,P2,2
sub-09,27,P3,0
sub-09,27,P4,2
sub-09,27,P5,0
sub-09,27,P6,0
sub-09,27,P7,0
sub-09,27,P8,0
sub-09,27,P9,0
sub-09,27,P10,0
sub-09,28,P1,0
sub-09,28,P2,0
sub-09,28,P3,0
sub-09,28,P4,2
sub-09,28,P5,1
sub-09,28,P6,2
sub-09,28,P7,0
sub-09,28,P8,0
sub-09,28,P9,2
sub-09,30,P1,0
sub-09,30,P2,0
sub-09,30,P3,0
sub-09,30,P4,2
sub-09,30,P5,0
sub-09,30,P6,0
sub-09,30,P7,2
sub-09,30,P8,0
sub-09,30,P9,2
sub-09,30,P10,1
sub-09,31,P1,2
sub-09,31,P2,0
sub-09,31,P3,0
sub-09,31,P4,0
sub-09,31,P5,0
sub-09,32,P1,2
sub-09,32,P2,0
sub-09,32,P3,0
sub-09,32,P4,0
sub-09,32,P5,0
sub-09,32,P6,0
sub-09,33,P1,0
sub-09,33,P2,0
sub-09,33,P3,2
sub-09,33,P4,0
sub-09,33,P5,0
sub-09,33,P6,0
sub-09,33,P7,0
sub-09,34,P1,0
sub-09,34,P2,0
sub-09,34,P3,1
sub-09,34,P4,2
sub-09,34,P5,0
sub-09,34,P6,0
sub-09,35,P1,0
sub-09,35,P2,0
sub-09,35,P3,0
sub-09,35,P4,0
sub-09,35,P5,1
sub-09,35,P6,1
sub-09,36,P1,0
sub-09,36,P2,0
sub-09,36,P3,0
sub-09,36,P4,1
sub-09,36,P5,0
sub-09,36,P6,0
sub-09,37,P1,2
sub-09,37,P2,0
sub-09,37,P3,0
sub-09,37,P4,0
sub-09,37,P5,1
sub-09,37,P6,0
sub-09,37,P7,1
sub-09,38,P1,0
sub-09,38,P2,0
sub-09,38,P3,0
sub-09,38,P4,0
sub-09,38,P5,0
sub-09,38,P6,0
sub-09,38,P7,0
sub-09,38,P8,1
sub-09,39,P1,0
sub-09,39,P2,0
sub-09,39,P3,0
sub-09,39,P4,0
sub-09,39,P5,0
sub-09,39,P6,0
sub-09,39,P7,0
sub-09,42,P1,2
sub-09,42,P2,0
sub-09,42,P3,2
sub-09,42,P4,2
sub-09,42,P5,0
sub-09,42,P6,0
sub-09,42,P7,0
sub-09,42,P8,0
sub-09,42,P9,0
sub-09,43,P1,0
sub-09,43,P2,0
sub-09,43,P3,2
sub-09,43,P4,0
sub-09,43,P5,0
sub-09,43,P6,0
sub-09,44,P1,0
sub-09,44,P2,0
sub-09,44,P3,0
sub-09,44,P4,0
sub-09,44,P5,0
sub-09,44,P6,2
sub-09,45,P1,0
sub-09,45,P2,0
sub-09,45,P3,0
sub-09,45,P4,0
sub-09,45,P5,1
sub-09,45,P6,0
sub-09,45,P7,0
sub-09,46,P1,0
sub-09,46,P2,0
sub-09,46,P3,0
sub-09,46,P4,0
sub-09,46,P5,0
sub-09,46,P6,0
sub-09,46,P7,0
sub-09,46,P8,0
sub-09,46,P9,0
sub-09,46,P10,0
sub-09,46,P11,0
sub-09,48,P1,0
sub-09,48,P2,0
sub-09,48,P3,0
sub-09,48,P4,0
sub-09,48,P5,0
sub-09,48,P6,0
sub-09,48,P7,0
sub-09,48,P8,0
sub-09,48,P9,0
sub-09,49,P1,0
sub-09,49,P2,0
sub-09,49,P3,0
sub-09,49,P4,0
sub-09,49,P5,0
sub-09,49,P6,2
sub-09,49,P7,0
sub-09,49,P8,1
sub-09,50,P1,0
sub-09,50,P2,2
sub-09,50,P3,0
sub-09,50,P4,0
sub-09,50,P5,0
sub-09,50,P6,0
sub-09,50,P7,0
sub-09,51,P1,0
sub-09,51,P2,0
sub-09,51,P3,0
sub-09,51,P4,0
sub-09,51,P5,0
sub-09,51,P6,0
sub-09,51,P7,0
sub-09,51,P8,0
sub-09,51,P9,0
sub-09,60,P1,0
sub-09,60,P2,0
sub-09,60,P3,0
sub-09,60,P4,0
sub-09,60,P5,0
sub-09,60,P6,0
sub-09,61,P1,0
sub-09,61,P2,0
sub-09,61,P3,0
sub-09,61,P4,0
sub-09,61,P5,0
sub-09,61,P6,0
sub-09,61,P7,2
sub-09,62,P1,0
sub-09,62,P2,0
sub-09,62,P3,0
sub-09,62,P4,2
sub-09,62,P5,0
sub-09,63,P1,2
sub-09,63,P2,0
sub-09,63,P3,0
sub-09,63,P4,0
sub-09,63,P5,0
sub-09,63,P6,0
sub-09,63,P7,0
sub-09,64,P1,0
sub-09,64,P2,0
sub-09,64,P3,0
sub-09,64,P4,0
sub-09,64,P5,0
sub-09,64,P6,0
sub-09,64,P7,0
sub-09,65,P1,0
sub-09,65,P2,2
sub-09,65,P3,0
sub-09,65,P4,2
sub-09,65,P5,0
sub-09,65,P6,0
sub-09,66,P1,0
sub-09,66,P2,0
sub-09,66,P3,0
sub-09,66,P4,2
sub-09,66,P5,0
sub-09,66,P6,0
sub-09,66,P7,1
sub-09,67,P1,0
sub-09,67,P2,0
sub-09,67,P3,0
sub-09,67,P4,0
sub-09,67,P5,0
sub-09,67,P6,0
sub-09,67,P7,0
sub-09,67,P8,0
sub-09,68,P1,0
sub-09,68,P2,0
sub-09,68,P3,0
sub-09,68,P4,0
sub-09,68,P5,2
sub-09,68,P6,2
sub-09,68,P7,0
