participant_id,event_number,peripheral_id,score
sub-13,19,P5,0
sub-13,19,P6,2
sub-13,20,P1,0
sub-13,20,P2,0
sub-13,20,P3,0
sub-13,20,P4,0
sub-13,20,P5,0
sub-13,20,P6,0
sub-13,20,P7,0
sub-13,21,P1,0
sub-13,21,P2,0
sub-13,21,P3,0
sub-13,21,P4,0
sub-13,21,P5,0
sub-13,21,P6,1
sub-13,21,P7,0
sub-13,22,P1,0
sub-13,22,P2,0
sub-13,22,P3,0
sub-13,22,P4,0
sub-13,22,P5,0
sub-13,22,P6,0
sub-13,22,P7,2
sub-13,23,P1,0
sub-13,23,P2,2
sub-13,23,P3,0
sub-13,23,P4,0
sub-13,23,P5,0
sub-13,23,P6,0
sub-13,23,P7,0
sub-13,24,P1,0
sub-13,24,P2,0
sub-13,24,P3,2
sub-13,24,P4,0
sub-13,24,P5,0
sub-13,24,P6,2
sub-13,25,P1,0
sub-13,25,P2,0
sub-13,25,P3,0
sub-13,25,P4,0
sub-13,25,P5,0
sub-13,26,P1,0
sub-13,26,P2,0
sub-13,26,P3,0
sub-13,26,P4,0
sub-13,26,P5,0
sub-13,26,P6,0
sub-13,27,P1,2
sub-13,27,P2,2
sub-13,27,P3,0
sub-13,27,P4,0
sub-13,27,P5,0
sub-13,27,P6,0
sub-13,27,P7,0
sub-13,27,P8,0
sub-13,27,P9,0
sub-13,27,P10,1
sub-13,28,P1,0
sub-13,28,P2,0
sub-13,28,P3,0
sub-13,28,P4,2
sub-13,28,P5,0
sub-13,28,P6,0
sub-13,28,P7,0
sub-13,28,P8,0
sub-13,28,P9,2
sub-13,30,P1,0
sub-13,30,P2,0
sub-13,30,P3,0
sub-13,30,P4,0
sub-13,30,P5,0
sub-13,30,P6,0
sub-13,30,P7,0
sub-13,30,P8,2
sub-13,30,P9,2
sub-13,30,P10,2
sub-13,32,P1,0
sub-13,32,P2,0
sub-13,32,P3,0
sub-13,32,P4,0
sub-13,32,P5,1
sub-13,32,P6,0
sub-13,33,P1,2
sub-13,33,P2,1
sub-13,33,P3,0
sub-13,33,P4,0
sub-13,33,P5,0
sub-13,33,P6,0
sub-13,33,P7,0
sub-13,34,P1,0
sub-13,34,P2,0
sub-13,34,P3,0
sub-13,34,P4,0
sub-13,34,P5,0
sub-13,34,P6,0
sub-13,35,P1,0
sub-13,35,P2,1
sub-13,35,P3,0
sub-13,35,P4,0
sub-13,35,P5,0
sub-13,35,P6,0
sub-13,36,P1,2
sub-13,36,P2,0
sub-13,36,P3,0
sub-13,36,P4,1
sub-13,36,P5,0
sub-13,36,P6,0
sub-13,37,P1,2
sub-13,37,P2,0
sub-13,37,P3,0
sub-13,37,P4,0
sub-13,37,P5,0
sub-13,37,P6,0
sub-13,37,P7,0
sub-13,41,P1,0
sub-13,41,P2,0
sub-13,41,P3,0
sub-13,41,P4,0
sub-13,41,P5,0
sub-13,41,P6,1
sub-13,41,P7,1
sub-13,42,P1,2
sub-13,42,P2,1
sub-13,42,P3,0
sub-13,42,P4,0
sub-13,42,P5,0
sub-13,42,P6,0
sub-13,42,P7,0
sub-13,42,P8,0
sub-13,42,P9,0
sub-13,44,P1,0
sub-13,44,P2,0
sub-13,44,P3,0
sub-13,44,P4,0
sub-13,44,P5,0
sub-13,44,P6,0
sub-13,45,P1,0
sub-13,45,P2,0
sub-13,45,P3,0
sub-13,45,P4,0
sub-13,45,P5,0
sub-13,45,P6,0
sub-13,45,P7,1
sub-13,60,P1,0
sub-13,60,P2,0
sub-13,60,P3,0
sub-13,60,P4,2
sub-13,60,P5,2
sub-13,60,P6,0
sub-13,61,P1,0
sub-13,61,P2,0
sub-13,61,P3,0
sub-13,61,P4,0
sub-13,61,P5,0
sub-13,61,P6,0
sub-13,61,P7,2
sub-13,62,P1,0
sub-13,62,P2,0
sub-13,62,P3,0
sub-13,62,P4,2
sub-13,62,P5,0
sub-13,63,P1,0
sub-13,63,P2,0
sub-13,63,P3,0
sub-13,63,P4,0
sub-13,63,P5,0
sub-13,63,P6,0
sub-13,63,P7,0
sub-13,64,P1,0
sub-13,64,P2,0
sub-13,64,P3,0
sub-13,64,P4,0
sub-13,64,P5,1
sub-13,64,P6,0
sub-13,64,P7,0
sub-13,65,P1,0
sub-13,65,P2,2
sub-13,65,P3,0
sub-13,65,P4,1
sub-13,65,P5,0
sub-13,65,P6,0
sub-13,66,P1,0
sub-13,66,P2,0
sub-13,66,P3,0
sub-13,66,P4,0
sub-13,66,P5,0
sub-13,66,P6,0
sub-13,66,P7,0
sub-13,67,P1,0
sub-13,67,P2,0
sub-13,67,P3,0
sub-13,67,P4,0
sub-13,67,P5,0
sub-13,67,P6,0
sub-13,67,P7,0
sub-13,67,P8,0
sub-13,68,P1,0
sub-13,68,P2,0
sub-13,68,P3,0
sub-13,68,P4,0
sub-13,68,P5,2
sub-13,68,P6,1
sub-13,68,P7,0
