participant_id,event_number,central_id,score
sub-13,37,C1,0
sub-13,37,C2,2
sub-13,37,C3,0
sub-13,37,C4,1
sub-13,37,C5,2
sub-13,37,C6,0
sub-13,37,C7,1
sub-13,41,C1,0
sub-13,41,C2,0
sub-13,41,C3,2
sub-13,41,C4,0
sub-13,41,C5,1
sub-13,41,C6,1
sub-13,41,C7,0
sub-13,42,C1,0
sub-13,42,C2,0
sub-13,42,C3,1
sub-13,42,C4,0
sub-13,42,C5,0
sub-13,42,C6,0
sub-13,42,C7,0
sub-13,42,C8,0
sub-13,42,C9,2
sub-13,44,C1,1
sub-13,44,C2,0
sub-13,44,C3,0
sub-13,44,C4,0
sub-13,44,C5,0
sub-13,44,C6,0
sub-13,45,C1,1
sub-13,45,C2,0
sub-13,45,C3,0
sub-13,45,C4,0
sub-13,45,C5,0
sub-13,45,C6,0
sub-13,45,C7,2
sub-13,60,C1,2
sub-13,60,C2,2
sub-13,60,C3,0
sub-13,60,C4,1
sub-13,60,C5,0
sub-13,60,C6,0
sub-13,61,C1,1
sub-13,61,C2,2
sub-13,61,C3,2
sub-13,61,C4,0
sub-13,61,C5,2
sub-13,61,C6,2
sub-13,61,C7,0
sub-13,62,C1,0
sub-13,62,C2,2
sub-13,62,C3,2
sub-13,62,C4,0
sub-13,62,C5,0
sub-13,63,C1,1
sub-13,63,C2,0
sub-13,63,C3,1
sub-13,63,C4,0
sub-13,63,C5,1
sub-13,63,C6,1
sub-13,63,C7,2
sub-13,64,C1,1
sub-13,64,C2,1
sub-13,64,C3,0
sub-13,64,C4,2
sub-13,64,C5,2
sub-13,64,C6,2
sub-13,64,C7,2
sub-13,65,C1,1
sub-13,65,C2,2
sub-13,65,C3,0
sub-13,65,C4,1
sub-13,65,C5,0
sub-13,65,C6,0
sub-13,66,C1,0
sub-13,66,C2,0
sub-13,66,C3,0
sub-13,66,C4,0
sub-13,66,C5,0
sub-13,66,C6,2
sub-13,66,C7,0
sub-13,67,C1,1
sub-13,67,C2,0
sub-13,67,C3,1
sub-13,67,C4,1
sub-13,67,C5,1
sub-13,67,C6,1
sub-13,67,C7,0
sub-13,67,C8,0
sub-13,68,C1,0
sub-13,68,C2,0
sub-13,68,C3,0
sub-13,68,C4,1
sub-13,68,C5,0
sub-13,68,C6,2
sub-13,68,C7,1
