participant_id,event_number,central_id,score
sub-01,44,C4,1
sub-01,44,C5,0
sub-01,44,C6,0
sub-01,45,C1,0
sub-01,45,C2,0
sub-01,45,C3,0
sub-01,45,C4,0
sub-01,45,C5,0
sub-01,45,C6,0
sub-01,45,C7,2
sub-01,46,C1,0
sub-01,46,C2,0
sub-01,46,C3,0
sub-01,46,C4,2
sub-01,46,C5,0
sub-01,46,C6,0
sub-01,46,C7,0
sub-01,46,C8,0
sub-01,46,C9,0
sub-01,46,C10,0
sub-01,46,C11,0
sub-01,47,C1,0
sub-01,47,C2,0
sub-01,47,C3,1
sub-01,47,C4,0
sub-01,47,C5,2
sub-01,47,C6,2
sub-01,47,C7,0
sub-01,48,C1,0
sub-01,48,C2,0
sub-01,48,C3,0
sub-01,48,C4,1
sub-01,48,C5,0
sub-01,48,C6,0
sub-01,48,C7,2
sub-01,48,C8,0
sub-01,48,C9,0
sub-01,51,C1,0
sub-01,51,C2,2
sub-01,51,C3,0
sub-01,51,C4,0
sub-01,51,C5,2
sub-01,51,C6,0
sub-01,51,C7,0
sub-01,51,C8,0
sub-01,51,C9,0
sub-01,52,C1,2
sub-01,52,C2,0
sub-01,52,C3,0
sub-01,52,C4,2
sub-01,52,C5,0
sub-01,52,C6,0
sub-01,52,C7,0
sub-01,53,C1,0
sub-01,53,C2,0
sub-01,53,C3,0
sub-01,53,C4,1
sub-01,53,C5,2
sub-01,53,C6,2
sub-01,53,C7,0
sub-01,54,C1,2
sub-01,54,C2,0
sub-01,54,C3,0
sub-01,54,C4,0
sub-01,54,C5,0
sub-01,55,C1,0
sub-01,55,C2,1
sub-01,55,C3,0
sub-01,55,C4,0
sub-01,55,C5,2
sub-01,55,C6,1
sub-01,55,C7,2
sub-01,55,C8,0
sub-01,56,C1,0
sub-01,56,C2,0
sub-01,56,C3,0
sub-01,56,C4,0
sub-01,56,C5,0
sub-01,56,C6,1
sub-01,56,C7,0
sub-01,56,C8,0
sub-01,57,C1,0
sub-01,57,C2,0
sub-01,57,C3,0
sub-01,57,C4,0
sub-01,57,C5,1
sub-01,58,C1,0
sub-01,58,C2,0
sub-01,58,C3,0
sub-01,58,C4,0
sub-01,58,C5,1
sub-01,58,C6,0
sub-01,59,C1,0
sub-01,59,C2,0
sub-01,59,C3,0
sub-01,59,C4,2
sub-01,59,C5,0
sub-01,59,C6,0
sub-01,59,C7,0
sub-01,60,C1,2
sub-01,60,C2,0
sub-01,60,C3,0
sub-01,60,C4,1
sub-01,60,C5,0
sub-01,60,C6,0
sub-01,61,C1,2
sub-01,61,C2,2
sub-01,61,C3,2
sub-01,61,C4,0
sub-01,61,C5,0
sub-01,61,C6,2
sub-01,61,C7,1
sub-01,62,C1,0
sub-01,62,C2,1
sub-01,62,C3,2
sub-01,62,C4,0
sub-01,62,C5,0
sub-01,63,C1,0
sub-01,63,C2,0
sub-01,63,C3,0
sub-01,63,C4,0
sub-01,63,C5,0
sub-01,63,C6,0
sub-01,63,C7,0
sub-01,64,C1,0
sub-01,64,C2,1
sub-01,64,C3,0
sub-01,64,C4,2
sub-01,64,C5,0
sub-01,64,C6,2
sub-01,64,C7,2
sub-01,66,C1,0
sub-01,66,C2,0
sub-01,66,C3,0
sub-01,66,C4,0
sub-01,66,C5,0
sub-01,66,C6,0
sub-01,66,C7,2
sub-01,67,C1,1
sub-01,67,C2,0
sub-01,67,C3,0
sub-01,67,C4,0
sub-01,67,C5,0
sub-01,67,C6,0
sub-01,67,C7,0
sub-01,67,C8,0
sub-01,68,C1,0
sub-01,68,C2,0
sub-01,68,C3,0
sub-01,68,C4,0
sub-01,68,C5,0
sub-01,68,C6,0
sub-01,68,C7,0
