participant_id,event_number,central_id,score
sub-12,61,C7,0
sub-12,62,C1,0
sub-12,62,C2,2
sub-12,62,C3,1
sub-12,62,C4,0
sub-12,62,C5,0
sub-12,63,C1,0
sub-12,63,C2,0
sub-12,63,C3,0
sub-12,63,C4,0
sub-12,63,C5,0
sub-12,63,C6,0
sub-12,63,C7,1
sub-12,64,C1,0
sub-12,64,C2,0
sub-12,64,C3,0
sub-12,64,C4,0
sub-12,64,C5,0
sub-12,64,C6,2
sub-12,64,C7,2
sub-12,65,C1,0
sub-12,65,C2,0
sub-12,65,C3,0
sub-12,65,C4,2
sub-12,65,C5,2
sub-12,65,C6,0
sub-12,66,C1,0
sub-12,66,C2,0
sub-12,66,C3,0
sub-12,66,C4,0
sub-12,66,C5,2
sub-12,66,C6,2
sub-12,66,C7,2
sub-12,67,C1,1
sub-12,67,C2,0
sub-12,67,C3,0
sub-12,67,C4,0
sub-12,67,C5,1
sub-12,67,C6,0
sub-12,67,C7,2
sub-12,67,C8,0
sub-12,68,C1,0
sub-12,68,C2,0
sub-12,68,C3,1
sub-12,68,C4,0
sub-12,68,C5,0
sub-12,68,C6,2
sub-12,68,C7,2
