participant_id,event_number,central_id,score
sub-17,41,C3,1
sub-17,41,C4,0
sub-17,41,C5,0
sub-17,41,C6,0
sub-17,41,C7,0
sub-17,42,C1,0
sub-17,42,C2,0
sub-17,42,C3,1
sub-17,42,C4,0
sub-17,42,C5,0
sub-17,42,C6,0
sub-17,42,C7,1
sub-17,42,C8,2
sub-17,42,C9,2
sub-17,43,C1,1
sub-17,43,C2,0
sub-17,43,C3,1
sub-17,43,C4,0
sub-17,43,C5,2
sub-17,43,C6,1
sub-17,44,C1,0
sub-17,44,C2,0
sub-17,44,C3,2
sub-17,44,C4,0
sub-17,44,C5,0
sub-17,44,C6,0
sub-17,45,C1,0
sub-17,45,C2,0
sub-17,45,C3,0
sub-17,45,C4,0
sub-17,45,C5,0
sub-17,45,C6,0
sub-17,45,C7,2
sub-17,46,C1,0
sub-17,46,C2,0
sub-17,46,C3,0
sub-17,46,C4,0
sub-17,46,C5,0
sub-17,46,C6,0
sub-17,46,C7,0
sub-17,46,C8,2
sub-17,46,C9,0
sub-17,46,C10,2
sub-17,46,C11,0
sub-17,47,C1,0
sub-17,47,C2,0
sub-17,47,C3,2
sub-17,47,C4,2
sub-17,47,C5,2
sub-17,47,C6,1
sub-17,47,C7,0
sub-17,48,C1,0
sub-17,48,C2,0
sub-17,48,C3,0
sub-17,48,C4,2
sub-17,48,C5,0
sub-17,48,C6,0
sub-17,48,C7,1
sub-17,48,C8,2
sub-17,48,C9,1
sub-17,49,C1,0
sub-17,49,C2,0
sub-17,49,C3,0
sub-17,49,C4,2
sub-17,49,C5,0
sub-17,49,C6,0
sub-17,49,C7,0
sub-17,49,C8,0
sub-17,50,C1,2
sub-17,50,C2,0
sub-17,50,C3,0
sub-17,50,C4,0
sub-17,50,C5,0
sub-17,50,C6,0
sub-17,50,C7,0
sub-17,51,C1,0
sub-17,51,C2,2
sub-17,51,C3,0
sub-17,51,C4,2
sub-17,51,C5,1
sub-17,51,C6,0
sub-17,51,C7,0
sub-17,51,C8,0
sub-17,51,C9,0
sub-17,60,C1,0
sub-17,60,C2,0
sub-17,60,C3,0
sub-17,60,C4,1
sub-17,60,C5,1
sub-17,60,C6,0
sub-17,61,C1,0
sub-17,61,C2,2
sub-17,61,C3,2
sub-17,61,C4,0
sub-17,61,C5,1
sub-17,61,C6,2
sub-17,61,C7,0
sub-17,62,C1,0
sub-17,62,C2,1
sub-17,62,C3,2
sub-17,62,C4,0
sub-17,62,C5,0
sub-17,63,C1,1
sub-17,63,C2,0
sub-17,63,C3,1
sub-17,63,C4,0
sub-17,63,C5,2
sub-17,63,C6,2
sub-17,63,C7,0
sub-17,64,C1,0
sub-17,64,C2,0
sub-17,64,C3,1
sub-17,64,C4,2
sub-17,64,C5,0
sub-17,64,C6,2
sub-17,64,C7,2
sub-17,65,C1,0
sub-17,65,C2,0
sub-17,65,C3,0
sub-17,65,C4,2
sub-17,65,C5,0
sub-17,65,C6,0
sub-17,66,C1,1
sub-17,66,C2,0
sub-17,66,C3,0
sub-17,66,C4,0
sub-17,66,C5,2
sub-17,66,C6,0
sub-17,66,C7,2
sub-17,67,C1,0
sub-17,67,C2,0
sub-17,67,C3,2
sub-17,67,C4,1
sub-17,67,C5,2
sub-17,67,C6,1
sub-17,67,C7,1
sub-17,67,C8,0
sub-17,68,C1,0
sub-17,68,C2,1
sub-17,68,C3,1
sub-17,68,C4,2
sub-17,68,C5,2
sub-17,68,C6,2
sub-17,68,C7,0
