participant_id,event_number,central_id,score
sub-09,23,C6,2
sub-09,23,C7,0
sub-09,24,C1,0
sub-09,24,C2,0
sub-09,24,C3,2
sub-09,24,C4,2
sub-09,24,C5,1
sub-09,24,C6,0
sub-09,26,C1,2
sub-09,26,C2,1
sub-09,26,C3,2
sub-09,26,C4,0
sub-09,26,C5,0
sub-09,26,C6,2
sub-09,27,C1,2
sub-09,27,C2,2
sub-09,27,C3,2
sub-09,27,C4,2
sub-09,27,C5,0
sub-09,27,C6,0
sub-09,27,C7,0
sub-09,27,C8,2
sub-09,27,C9,1
sub-09,27,C10,0
sub-09,28,C1,0
sub-09,28,C2,0
sub-09,28,C3,0
sub-09,28,C4,2
sub-09,28,C5,0
sub-09,28,C6,2
sub-09,28,C7,2
sub-09,28,C8,0
sub-09,28,C9,1
sub-09,30,C1,0
sub-09,30,C2,0
sub-09,30,C3,1
sub-09,30,C4,0
sub-09,30,C5,0
sub-09,30,C6,1
sub-09,30,C7,1
sub-09,30,C8,2
sub-09,30,C9,2
sub-09,30,C10,2
sub-09,31,C1,2
sub-09,31,C2,0
sub-09,31,C3,1
sub-09,31,C4,0
sub-09,31,C5,0
sub-09,32,C1,2
sub-09,32,C2,0
sub-09,32,C3,2
sub-09,32,C4,0
sub-09,32,C5,2
sub-09,32,C6,2
sub-09,33,C1,1
sub-09,33,C2,2
sub-09,33,C3,2
sub-09,33,C4,1
sub-09,33,C5,2
sub-09,33,C6,2
sub-09,33,C7,2
sub-09,34,C1,1
sub-09,34,C2,2
sub-09,34,C3,2
sub-09,34,C4,2
sub-09,34,C5,1
sub-09,34,C6,0
sub-09,35,C1,1
sub-09,35,C2,0
sub-09,35,C3,0
sub-09,35,C4,2
sub-09,35,C5,2
sub-09,35,C6,2
sub-09,36,C1,2
sub-09,36,C2,0
sub-09,36,C3,0
sub-09,36,C4,1
sub-09,36,C5,2
sub-09,36,C6,2
sub-09,37,C1,0
sub-09,37,C2,2
sub-09,37,C3,0
sub-09,37,C4,1
sub-09,37,C5,2
sub-09,37,C6,1
sub-09,37,C7,0
sub-09,38,C1,0
sub-09,38,C2,1
sub-09,38,C3,0
sub-09,38,C4,0
sub-09,38,C5,0
sub-09,38,C6,0
sub-09,38,C7,1
sub-09,38,C8,0
sub-09,39,C1,0
sub-09,39,C2,1
sub-09,39,C3,1
sub-09,39,C4,0
sub-09,39,C5,0
sub-09,39,C6,0
sub-09,39,C7,0
sub-09,42,C1,0
sub-09,42,C2,0
sub-09,42,C3,2
sub-09,42,C4,1
sub-09,42,C5,0
sub-09,42,C6,0
sub-09,42,C7,0
sub-09,42,C8,2
sub-09,42,C9,2
sub-09,43,C1,1
sub-09,43,C2,0
sub-09,43,C3,0
sub-09,43,C4,0
sub-09,43,C5,2
sub-09,43,C6,1
sub-09,44,C1,0
sub-09,44,C2,0
sub-09,44,C3,0
sub-09,44,C4,0
sub-09,44,C5,1
sub-09,44,C6,2
sub-09,45,C1,1
sub-09,45,C2,0
sub-09,45,C3,0
sub-09,45,C4,1
sub-09,45,C5,1
sub-09,45,C6,0
sub-09,45,C7,2
sub-09,46,C1,0
sub-09,46,C2,0
sub-09,46,C3,0
sub-09,46,C4,1
sub-09,46,C5,0
sub-09,46,C6,0
sub-09,46,C7,0
sub-09,46,C8,2
sub-09,46,C9,0
sub-09,46,C10,1
sub-09,46,C11,0
sub-09,48,C1,0
sub-09,48,C2,0
sub-09,48,C3,0
sub-09,48,C4,1
sub-09,48,C5,0
sub-09,48,C6,0
sub-09,48,C7,1
sub-09,48,C8,2
sub-09,48,C9,0
sub-09,49,C1,2
sub-09,49,C2,2
sub-09,49,C3,0
sub-09,49,C4,2
sub-09,49,C5,0
sub-09,49,C6,2
sub-09,49,C7,2
sub-09,49,C8,0
sub-09,50,C1,2
sub-09,50,C2,0
sub-09,50,C3,0
sub-09,50,C4,0
sub-09,50,C5,0
sub-09,50,C6,0
sub-09,50,C7,0
sub-09,51,C1,0
sub-09,51,C2,2
sub-09,51,C3,2
sub-09,51,C4,2
sub-09,51,C5,2
sub-09,51,C6,0
sub-09,51,C7,0
sub-09,51,C8,0
sub-09,51,C9,0
sub-09,60,C1,0
sub-09,60,C2,1
sub-09,60,C3,0
sub-09,60,C4,2
sub-09,60,C5,0
sub-09,60,C6,1
sub-09,61,C1,0
sub-09,61,C2,0
sub-09,61,C3,0
sub-09,61,C4,0
sub-09,61,C5,2
sub-09,61,C6,2
sub-09,61,C7,0
sub-09,62,C1,0
sub-09,62,C2,0
sub-09,62,C3,2
sub-09,62,C4,0
sub-09,62,C5,0
sub-09,63,C1,1
sub-09,63,C2,0
sub-09,63,C3,1
sub-09,63,C4,0
sub-09,63,C5,2
sub-09,63,C6,1
sub-09,63,C7,0
sub-09,64,C1,0
sub-09,64,C2,1
sub-09,64,C3,2
sub-09,64,C4,2
sub-09,64,C5,0
sub-09,64,C6,2
sub-09,64,C7,2
sub-09,65,C1,0
sub-09,65,C2,0
sub-09,65,C3,0
sub-09,65,C4,1
sub-09,65,C5,2
sub-09,65,C6,0
sub-09,66,C1,1
sub-09,66,C2,0
sub-09,66,C3,1
sub-09,66,C4,2
sub-09,66,C5,2
sub-09,66,C6,1
sub-09,66,C7,1
sub-09,67,C1,0
sub-09,67,C2,0
sub-09,67,C3,2
sub-09,67,C4,0
sub-09,67,C5,2
sub-09,67,C6,1
sub-09,67,C7,0
sub-09,67,C8,0
sub-09,68,C1,0
sub-09,68,C2,2
sub-09,68,C3,0
sub-09,68,C4,1
sub-09,68,C5,2
sub-09,68,C6,2
sub-09,68,C7,0
