participant_id,event_number,central_id,score
sub-01,49,C1,0
sub-01,49,C2,0
sub-01,49,C3,0
sub-01,49,C4,0
sub-01,50,C1,0
sub-01,50,C2,0
sub-01,50,C3,0
sub-01,51,C1,2
sub-01,51,C2,2
sub-01,51,C3,0
sub-01,51,C4,0
sub-01,51,C5,0
sub-01,52,C1,1
sub-01,52,C2,2
sub-01,53,C1,2
sub-01,53,C2,0
sub-01,53,C3,0
sub-01,54,C1,2
sub-01,54,C2,0
sub-01,54,C3,0
sub-01,55,C1,1
sub-01,55,C2,1
sub-01,55,C3,2
sub-01,55,C4,2
sub-01,55,C5,2
sub-01,56,C1,0
sub-01,56,C2,0
sub-01,56,C3,0
sub-01,56,C4,1
sub-01,56,C5,1
sub-01,57,C1,1
sub-01,57,C2,0
sub-01,57,C3,0
sub-01,58,C1,0
sub-01,58,C2,0
sub-01,58,C3,0
sub-01,59,C1,0
sub-01,59,C2,0
sub-01,59,C3,2
sub-01,59,C4,0
sub-01,59,C5,0
sub-01,60,C1,2
sub-01,60,C2,0
sub-01,60,C3,0
sub-01,60,C4,0
sub-01,60,C5,1
sub-01,61,C1,2
sub-01,61,C2,1
sub-01,61,C3,0
sub-01,61,C4,1
sub-01,61,C5,2
sub-01,62,C1,0
sub-01,62,C2,1
sub-01,62,C3,0
sub-01,63,C1,0
sub-01,63,C2,0
sub-01,63,C3,0
sub-01,63,C4,0
sub-01,64,C1,0
sub-01,64,C2,1
sub-01,64,C3,0
sub-01,64,C4,1
sub-01,64,C5,2
sub-01,65,C1,0
sub-01,65,C2,0
sub-01,65,C3,0
sub-01,65,C4,0
sub-01,66,C1,0
sub-01,66,C2,0
sub-01,66,C3,0
sub-01,66,C4,0
sub-01,66,C5,0
sub-01,66,C6,0
sub-01,66,C7,2
sub-01,66,C8,1
sub-01,67,C1,0
sub-01,67,C2,0
sub-01,67,C3,0
sub-01,67,C4,0
sub-01,67,C5,0
sub-01,67,C6,1
sub-01,67,C7,0
sub-01,67,C8,0
sub-01,68,C1,0
sub-01,68,C2,0
sub-01,68,C3,0
sub-01,68,C4,0
sub-02,1,C1,2
sub-02,1,C2,0
sub-02,1,C3,0
sub-02,1,C4,0
sub-02,1,C5,0
sub-02,1,C6,0
sub-02,1,C7,0
sub-02,2,C1,0
sub-02,2,C2,1
sub-02,2,C3,2
sub-02,3,C1,2
sub-02,3,C2,1
sub-02,4,C1,1
sub-02,4,C2,0
sub-02,4,C3,2
sub-02,5,C1,0
sub-02,5,C2,2
sub-02,5,C3,1
sub-02,5,C4,0
sub-02,5,C5,2
sub-02,6,C1,2
sub-02,6,C2,1
sub-02,6,C3,0
sub-02,6,C4,0
sub-02,7,C1,1
sub-02,7,C2,2
sub-02,7,C3,0
sub-02,8,C1,0
sub-02,8,C2,0
sub-02,9,C1,2
sub-02,9,C2,1
sub-02,9,C3,1
sub-02,9,C4,0
sub-02,9,C5,0
sub-02,9,C6,0
sub-02,10,C1,2
sub-02,10,C2,2
sub-02,10,C3,2
sub-02,10,C4,1
sub-02,10,C5,2
sub-02,11,C1,2
sub-02,11,C2,1
sub-02,11,C3,1
sub-02,12,C1,1
sub-02,12,C2,1
sub-02,12,C3,0
sub-02,12,C4,2
sub-02,12,C5,0
sub-02,12,C6,0
sub-02,12,C7,0
sub-02,13,C1,2
sub-02,13,C2,1
sub-02,13,C3,1
sub-02,13,C4,2
sub-02,14,C1,2
sub-02,14,C2,0
sub-02,15,C1,2
sub-02,15,C2,2
sub-02,15,C3,1
sub-02,16,C1,0
sub-02,16,C2,1
sub-02,16,C3,1
sub-02,17,C1,2
sub-02,17,C2,1
sub-02,17,C3,0
sub-02,17,C4,0
sub-02,17,C5,0
sub-02,17,C6,0
sub-02,17,C7,2
sub-02,18,C1,0
sub-02,18,C2,0
sub-02,18,C3,0
sub-02,19,C1,0
sub-02,19,C2,2
sub-02,19,C3,0
sub-02,19,C4,0
sub-02,20,C1,0
sub-02,20,C2,2
sub-02,20,C3,2
sub-02,20,C4,2
sub-02,20,C5,2
sub-02,20,C6,2
sub-02,21,C1,2
sub-02,21,C2,1
sub-02,21,C3,2
sub-02,21,C4,2
sub-02,21,C5,2
sub-02,22,C1,2
sub-02,22,C2,1
sub-02,23,C1,2
sub-02,23,C2,1
sub-02,23,C3,2
sub-02,23,C4,0
sub-02,23,C5,2
sub-02,24,C1,0
sub-02,24,C2,2
sub-02,24,C3,2
sub-02,25,C1,0
sub-02,25,C2,0
sub-02,26,C1,0
sub-02,26,C2,0
sub-02,26,C3,1
sub-02,26,C4,1
sub-02,27,C1,0
sub-02,27,C2,0
sub-02,27,C3,2
sub-02,27,C4,1
sub-02,27,C5,2
sub-02,27,C6,1
sub-02,27,C7,0
sub-02,28,C1,0
sub-02,28,C2,0
sub-02,28,C3,0
sub-02,28,C4,0
sub-02,28,C5,2
sub-02,28,C6,1
sub-02,29,C1,0
sub-02,30,C1,2
sub-02,30,C2,2
sub-02,30,C3,1
sub-02,30,C4,2
sub-02,30,C5,2
sub-02,31,C1,1
sub-02,31,C2,0
sub-02,32,C1,0
sub-02,32,C2,2
sub-02,32,C3,1
sub-02,32,C4,2
sub-02,33,C1,0
sub-02,33,C2,0
sub-02,33,C3,0
sub-02,33,C4,0
sub-02,33,C5,2
sub-02,33,C6,2
sub-02,33,C7,0
sub-02,34,C1,0
sub-02,34,C2,1
sub-02,34,C3,2
sub-02,34,C4,2
sub-02,34,C5,0
sub-02,35,C1,0
sub-02,35,C2,2
sub-02,35,C3,0
sub-02,35,C4,0
sub-02,36,C1,0
sub-02,36,C2,0
sub-02,36,C3,0
sub-02,36,C4,1
sub-02,36,C5,2
sub-02,37,C1,0
sub-02,37,C2,2
sub-02,37,C3,0
sub-02,37,C4,0
sub-02,37,C5,1
sub-02,38,C1,0
sub-02,38,C2,2
sub-02,38,C3,2
sub-02,38,C4,1
sub-02,38,C5,0
sub-02,38,C6,2
sub-02,38,C7,1
sub-02,39,C1,1
sub-02,39,C2,2
sub-02,39,C3,1
sub-02,39,C4,2
sub-02,39,C5,1
sub-02,40,C1,0
sub-02,40,C2,0
sub-02,40,C3,0
sub-02,41,C1,0
sub-02,41,C2,0
sub-02,41,C3,0
sub-02,41,C4,0
sub-02,42,C1,0
sub-02,42,C2,0
sub-02,42,C3,0
sub-02,42,C4,0
sub-02,42,C5,0
sub-02,42,C6,2
sub-02,42,C7,0
sub-02,43,C1,2
sub-02,43,C2,1
sub-02,43,C3,0
sub-02,44,C1,0
sub-02,44,C2,0
sub-02,44,C3,0
sub-02,45,C1,2
sub-02,45,C2,0
sub-02,45,C3,0
sub-02,45,C4,0
sub-02,45,C5,1
sub-02,45,C6,0
sub-02,45,C7,1
sub-02,46,C1,2
sub-02,46,C2,0
sub-02,46,C3,0
sub-02,46,C4,0
sub-02,46,C5,0
sub-02,46,C6,0
sub-02,46,C7,0
sub-02,47,C1,0
sub-02,47,C2,0
sub-02,47,C3,0
sub-02,47,C4,0
sub-02,48,C1,2
sub-02,48,C2,0
sub-02,48,C3,0
sub-02,48,C4,2
sub-02,48,C5,0
sub-02,49,C1,0
sub-02,49,C2,0
sub-02,49,C3,2
sub-02,49,C4,2
sub-02,50,C1,2
sub-02,50,C2,0
sub-02,50,C3,0
sub-02,51,C1,2
sub-02,51,C2,2
sub-02,51,C3,0
sub-02,51,C4,0
sub-02,51,C5,1
sub-02,52,C1,1
sub-02,52,C2,2
sub-02,53,C1,1
sub-02,53,C2,2
sub-02,53,C3,0
sub-02,54,C1,1
sub-02,54,C2,0
sub-02,54,C3,0
sub-02,55,C1,1
sub-02,55,C2,2
sub-02,55,C3,2
sub-02,55,C4,2
sub-02,55,C5,2
sub-02,56,C1,2
sub-02,56,C2,0
sub-02,56,C3,1
sub-02,56,C4,1
sub-02,56,C5,0
sub-02,57,C1,2
sub-02,57,C2,0
sub-02,57,C3,0
sub-02,58,C1,0
sub-02,58,C2,2
sub-02,58,C3,0
sub-02,59,C1,2
sub-02,59,C2,0
sub-02,59,C3,2
sub-02,59,C4,0
sub-02,59,C5,0
sub-02,60,C1,2
sub-02,60,C2,1
sub-02,60,C3,1
sub-02,60,C4,2
sub-02,60,C5,0
sub-02,61,C1,2
sub-02,61,C2,0
sub-02,61,C3,2
sub-02,61,C4,2
sub-02,61,C5,0
sub-02,62,C1,0
sub-02,62,C2,1
sub-02,62,C3,2
sub-02,63,C1,0
sub-02,63,C2,0
sub-02,63,C3,1
sub-02,63,C4,2
sub-02,64,C1,1
sub-02,64,C2,2
sub-02,64,C3,2
sub-02,64,C4,1
sub-02,64,C5,2
sub-02,65,C1,2
sub-02,65,C2,0
sub-02,65,C3,2
sub-02,65,C4,0
sub-02,66,C1,1
sub-02,66,C2,0
sub-02,66,C3,0
sub-02,66,C4,2
sub-02,66,C5,2
sub-02,66,C6,2
sub-02,66,C7,0
sub-02,66,C8,0
sub-02,67,C1,0
sub-02,67,C2,0
sub-02,67,C3,2
sub-02,67,C4,1
sub-02,67,C5,2
sub-02,67,C6,0
sub-02,67,C7,0
sub-02,67,C8,0
sub-02,68,C1,0
sub-02,68,C2,2
sub-02,68,C3,2
sub-02,68,C4,2
sub-07,1,C1,2
sub-07,1,C2,1
sub-07,1,C3,0
sub-07,1,C4,1
sub-07,1,C5,0
sub-07,1,C6,0
sub-07,1,C7,0
sub-07,2,C1,1
sub-07,2,C2,2
sub-07,2,C3,1
sub-07,3,C1,2
sub-07,3,C2,0
sub-07,4,C1,1
sub-07,4,C2,2
sub-07,4,C3,1
sub-07,5,C1,0
sub-07,5,C2,1
sub-07,5,C3,0
sub-07,5,C4,2
sub-07,5,C5,2
sub-07,6,C1,2
sub-07,6,C2,1
sub-07,6,C3,2
sub-07,6,C4,0
sub-07,7,C1,2
sub-07,7,C2,2
sub-07,7,C3,0
sub-07,8,C1,1
sub-07,8,C2,0
sub-07,9,C1,2
sub-07,9,C2,2
sub-07,9,C3,2
sub-07,9,C4,2
sub-07,9,C5,2
sub-07,9,C6,2
sub-07,10,C1,2
sub-07,10,C2,2
sub-07,10,C3,2
sub-07,10,C4,2
sub-07,10,C5,1
sub-07,11,C1,2
sub-07,11,C2,0
sub-07,11,C3,2
sub-07,12,C1,2
sub-07,12,C2,2
sub-07,12,C3,1
sub-07,12,C4,2
sub-07,12,C5,0
sub-07,12,C6,0
sub-07,12,C7,1
sub-07,13,C1,0
sub-07,13,C2,0
sub-07,13,C3,0
sub-07,13,C4,0
sub-07,14,C1,0
sub-07,14,C2,0
sub-07,15,C1,2
sub-07,15,C2,2
sub-07,15,C3,2
sub-07,16,C1,2
sub-07,16,C2,2
sub-07,16,C3,2
sub-07,17,C1,2
sub-07,17,C2,2
sub-07,17,C3,1
sub-07,17,C4,2
sub-07,17,C5,0
sub-07,17,C6,0
sub-07,17,C7,0
sub-07,18,C1,0
sub-07,18,C2,0
sub-07,18,C3,0
sub-07,19,C1,2
sub-07,19,C2,2
sub-07,19,C3,0
sub-07,19,C4,0
sub-07,20,C1,1
sub-07,20,C2,2
sub-07,20,C3,0
sub-07,20,C4,2
sub-07,20,C5,2
sub-07,20,C6,2
sub-07,21,C1,2
sub-07,21,C2,1
sub-07,21,C3,2
sub-07,21,C4,2
sub-07,21,C5,2
sub-07,22,C1,2
sub-07,22,C2,1
sub-07,23,C1,2
sub-07,23,C2,2
sub-07,23,C3,2
sub-07,23,C4,0
sub-07,23,C5,2
sub-07,24,C1,0
sub-07,24,C2,0
sub-07,24,C3,2
sub-07,25,C1,1
sub-07,25,C2,0
sub-07,26,C1,2
sub-07,26,C2,2
sub-07,26,C3,0
sub-07,26,C4,1
sub-07,27,C1,2
sub-07,27,C2,2
sub-07,27,C3,1
sub-07,27,C4,1
sub-07,27,C5,2
sub-07,27,C6,2
sub-07,27,C7,0
sub-07,28,C1,0
sub-07,28,C2,0
sub-07,28,C3,0
sub-07,28,C4,0
sub-07,28,C5,2
sub-07,28,C6,2
sub-07,29,C1,0
sub-07,30,C1,2
sub-07,30,C2,2
sub-07,30,C3,2
sub-07,30,C4,2
sub-07,30,C5,0
sub-07,31,C1,0
sub-07,31,C2,0
sub-07,32,C1,0
sub-07,32,C2,0
sub-07,32,C3,0
sub-07,32,C4,0
sub-07,33,C1,0
sub-07,33,C2,0
sub-07,33,C3,0
sub-07,33,C4,0
sub-07,33,C5,0
sub-07,33,C6,0
sub-07,33,C7,0
sub-07,34,C1,0
sub-07,34,C2,0
sub-07,34,C3,0
sub-07,34,C4,0
sub-07,34,C5,0
sub-07,35,C1,0
sub-07,35,C2,0
sub-07,35,C3,0
sub-07,35,C4,0
sub-07,36,C1,0
sub-07,36,C2,0
sub-07,36,C3,0
sub-07,36,C4,0
sub-07,36,C5,0
sub-07,37,C1,2
sub-07,37,C2,2
sub-07,37,C3,1
sub-07,37,C4,2
sub-07,37,C5,1
sub-07,38,C1,1
sub-07,38,C2,2
sub-07,38,C3,2
sub-07,38,C4,1
sub-07,38,C5,1
sub-07,38,C6,2
sub-07,38,C7,2
sub-07,39,C1,0
sub-07,39,C2,2
sub-07,39,C3,2
sub-07,39,C4,1
sub-07,39,C5,1
sub-07,40,C1,0
sub-07,40,C2,0
sub-07,40,C3,0
sub-07,41,C1,0
sub-07,41,C2,0
sub-07,41,C3,0
sub-07,41,C4,0
sub-07,42,C1,0
sub-07,42,C2,1
sub-07,42,C3,2
sub-07,42,C4,2
sub-07,42,C5,0
sub-07,42,C6,0
sub-07,42,C7,0
sub-07,43,C1,2
sub-07,43,C2,2
sub-07,43,C3,0
sub-07,44,C1,1
sub-07,44,C2,2
sub-07,44,C3,0
sub-07,45,C1,2
sub-07,45,C2,0
sub-07,45,C3,2
sub-07,45,C4,0
sub-07,45,C5,0
sub-07,45,C6,0
sub-07,45,C7,1
sub-07,46,C1,1
sub-07,46,C2,0
sub-07,46,C3,0
sub-07,46,C4,0
sub-07,46,C5,2
sub-07,46,C6,0
sub-07,46,C7,1
sub-07,47,C1,0
sub-07,47,C2,2
sub-07,47,C3,2
sub-07,47,C4,2
sub-07,48,C1,2
sub-07,48,C2,2
sub-07,48,C3,0
sub-07,48,C4,0
sub-07,48,C5,2
sub-07,49,C1,0
sub-07,49,C2,1
sub-07,49,C3,0
sub-07,49,C4,0
sub-07,50,C1,1
sub-07,50,C2,0
sub-07,50,C3,0
sub-07,51,C1,2
sub-07,51,C2,2
sub-07,51,C3,0
sub-07,51,C4,0
sub-07,51,C5,0
sub-07,52,C1,2
sub-07,52,C2,2
sub-07,53,C1,2
sub-07,53,C2,2
sub-07,53,C3,1
sub-07,54,C1,2
sub-07,54,C2,0
sub-07,54,C3,2
sub-07,55,C1,2
sub-07,55,C2,2
sub-07,55,C3,2
sub-07,55,C4,2
sub-07,55,C5,2
sub-07,56,C1,2
sub-07,56,C2,0
sub-07,56,C3,2
sub-07,56,C4,1
sub-07,56,C5,0
sub-07,57,C1,1
sub-07,57,C2,0
sub-07,57,C3,0
sub-07,58,C1,2
sub-07,58,C2,1
sub-07,58,C3,0
sub-07,59,C1,2
sub-07,59,C2,2
sub-07,59,C3,2
sub-07,59,C4,2
sub-07,59,C5,0
sub-07,60,C1,2
sub-07,60,C2,2
sub-07,60,C3,2
sub-07,60,C4,2
sub-07,60,C5,0
sub-07,61,C1,2
sub-07,61,C2,1
sub-07,61,C3,2
sub-07,61,C4,2
sub-07,61,C5,0
sub-07,62,C1,0
sub-07,62,C2,2
sub-07,62,C3,0
sub-07,63,C1,0
sub-07,63,C2,0
sub-07,63,C3,0
sub-07,63,C4,2
sub-07,64,C1,1
sub-07,64,C2,1
sub-07,64,C3,2
sub-07,64,C4,2
sub-07,64,C5,2
sub-07,65,C1,2
sub-07,65,C2,0
sub-07,65,C3,2
sub-07,65,C4,0
sub-07,66,C1,1
sub-07,66,C2,0
sub-07,66,C3,0
sub-07,66,C4,1
sub-07,66,C5,2
sub-07,66,C6,2
sub-07,66,C7,0
sub-07,66,C8,1
sub-07,67,C1,2
sub-07,67,C2,1
sub-07,67,C3,2
sub-07,67,C4,0
sub-07,67,C5,2
sub-07,67,C6,0
sub-07,67,C7,0
sub-07,67,C8,0
sub-07,68,C1,2
sub-07,68,C2,2
sub-07,68,C3,2
sub-07,68,C4,2
sub-08,1,C1,2
sub-08,1,C2,1
sub-08,1,C3,2
sub-08,1,C4,1
sub-08,1,C5,1
sub-08,1,C6,0
sub-08,1,C7,0
sub-08,2,C1,0
sub-08,2,C2,1
sub-08,2,C3,2
sub-08,3,C1,0
sub-08,3,C2,2
sub-08,4,C1,2
sub-08,4,C2,2
sub-08,4,C3,1
sub-08,5,C1,0
sub-08,5,C2,2
sub-08,5,C3,2
sub-08,5,C4,2
sub-08,5,C5,2
sub-08,6,C1,2
sub-08,6,C2,2
sub-08,6,C3,2
sub-08,6,C4,0
sub-08,7,C1,2
sub-08,7,C2,2
sub-08,7,C3,2
sub-08,8,C1,2
sub-08,8,C2,0
sub-08,9,C1,2
sub-08,9,C2,2
sub-08,9,C3,2
sub-08,9,C4,2
sub-08,9,C5,1
sub-08,9,C6,2
sub-08,10,C1,2
sub-08,10,C2,2
sub-08,10,C3,2
sub-08,10,C4,0
sub-08,10,C5,1
sub-08,11,C1,2
sub-08,11,C2,0
sub-08,11,C3,2
sub-08,12,C1,1
sub-08,12,C2,0
sub-08,12,C3,0
sub-08,12,C4,2
sub-08,12,C5,0
sub-08,12,C6,0
sub-08,12,C7,0
sub-08,13,C1,2
sub-08,13,C2,2
sub-08,13,C3,1
sub-08,13,C4,2
sub-08,14,C1,0
sub-08,14,C2,0
sub-08,15,C1,0
sub-08,15,C2,2
sub-08,15,C3,2
sub-08,16,C1,2
sub-08,16,C2,2
sub-08,16,C3,0
sub-08,17,C1,2
sub-08,17,C2,2
sub-08,17,C3,2
sub-08,17,C4,2
sub-08,17,C5,0
sub-08,17,C6,0
sub-08,17,C7,2
sub-08,18,C1,2
sub-08,18,C2,1
sub-08,18,C3,2
sub-08,19,C1,1
sub-08,19,C2,2
sub-08,19,C3,0
sub-08,19,C4,0
sub-08,20,C1,2
sub-08,20,C2,2
sub-08,20,C3,2
sub-08,20,C4,1
sub-08,20,C5,2
sub-08,20,C6,2
sub-08,21,C1,2
sub-08,21,C2,1
sub-08,21,C3,2
sub-08,21,C4,2
sub-08,21,C5,2
sub-08,22,C1,2
sub-08,22,C2,1
sub-08,23,C1,2
sub-08,23,C2,1
sub-08,23,C3,2
sub-08,23,C4,0
sub-08,23,C5,2
sub-08,24,C1,0
sub-08,24,C2,0
sub-08,24,C3,0
sub-08,25,C1,0
sub-08,25,C2,0
sub-08,26,C1,2
sub-08,26,C2,2
sub-08,26,C3,0
sub-08,26,C4,1
sub-08,27,C1,2
sub-08,27,C2,1
sub-08,27,C3,1
sub-08,27,C4,2
sub-08,27,C5,2
sub-08,27,C6,2
sub-08,27,C7,2
sub-08,28,C1,0
sub-08,28,C2,1
sub-08,28,C3,0
sub-08,28,C4,0
sub-08,28,C5,2
sub-08,28,C6,2
sub-08,29,C1,2
sub-08,30,C1,0
sub-08,30,C2,2
sub-08,30,C3,2
sub-08,30,C4,2
sub-08,30,C5,2
sub-08,31,C1,2
sub-08,31,C2,1
sub-08,32,C1,1
sub-08,32,C2,2
sub-08,32,C3,1
sub-08,32,C4,2
sub-08,33,C1,0
sub-08,33,C2,2
sub-08,33,C3,2
sub-08,33,C4,1
sub-08,33,C5,2
sub-08,33,C6,2
sub-08,33,C7,2
sub-08,34,C1,2
sub-08,34,C2,2
sub-08,34,C3,2
sub-08,34,C4,2
sub-08,34,C5,0
sub-08,35,C1,1
sub-08,35,C2,2
sub-08,35,C3,2
sub-08,35,C4,2
sub-08,36,C1,2
sub-08,36,C2,0
sub-08,36,C3,2
sub-08,36,C4,2
sub-08,36,C5,1
sub-08,37,C1,2
sub-08,37,C2,1
sub-08,37,C3,0
sub-08,37,C4,1
sub-08,37,C5,1
sub-08,38,C1,0
sub-08,38,C2,1
sub-08,38,C3,2
sub-08,38,C4,1
sub-08,38,C5,0
sub-08,38,C6,2
sub-08,38,C7,1
sub-08,39,C1,0
sub-08,39,C2,2
sub-08,39,C3,2
sub-08,39,C4,1
sub-08,39,C5,0
sub-08,40,C1,2
sub-08,40,C2,2
sub-08,40,C3,2
sub-08,41,C1,2
sub-08,41,C2,1
sub-08,41,C3,2
sub-08,41,C4,0
sub-08,42,C1,2
sub-08,42,C2,0
sub-08,42,C3,2
sub-08,42,C4,2
sub-08,42,C5,0
sub-08,42,C6,0
sub-08,42,C7,0
sub-08,43,C1,1
sub-08,43,C2,2
sub-08,43,C3,1
sub-08,44,C1,0
sub-08,44,C2,2
sub-08,44,C3,0
sub-08,45,C1,2
sub-08,45,C2,0
sub-08,45,C3,1
sub-08,45,C4,1
sub-08,45,C5,0
sub-08,45,C6,1
sub-08,45,C7,2
sub-08,46,C1,1
sub-08,46,C2,0
sub-08,46,C3,0
sub-08,46,C4,0
sub-08,46,C5,2
sub-08,46,C6,0
sub-08,46,C7,2
sub-08,47,C1,1
sub-08,47,C2,2
sub-08,47,C3,2
sub-08,47,C4,2
sub-08,48,C1,1
sub-08,48,C2,2
sub-08,48,C3,1
sub-08,48,C4,2
sub-08,48,C5,2
sub-08,49,C1,0
sub-08,49,C2,0
sub-08,49,C3,2
sub-08,49,C4,0
sub-08,50,C1,2
sub-08,50,C2,0
sub-08,50,C3,0
sub-08,51,C1,2
sub-08,51,C2,2
sub-08,51,C3,0
sub-08,51,C4,0
sub-08,51,C5,1
sub-08,52,C1,1
sub-08,52,C2,2
sub-08,53,C1,1
sub-08,53,C2,2
sub-08,53,C3,0
sub-08,54,C1,2
sub-08,54,C2,0
sub-08,54,C3,2
sub-08,55,C1,0
sub-08,55,C2,2
sub-08,55,C3,2
sub-08,55,C4,2
sub-08,55,C5,0
sub-08,56,C1,2
sub-08,56,C2,1
sub-08,56,C3,1
sub-08,56,C4,2
sub-08,56,C5,0
sub-08,57,C1,2
sub-08,57,C2,2
sub-08,57,C3,0
sub-08,58,C1,2
sub-08,58,C2,1
sub-08,58,C3,0
sub-08,59,C1,2
sub-08,59,C2,0
sub-08,59,C3,2
sub-08,59,C4,2
sub-08,59,C5,0
sub-08,60,C1,2
sub-08,60,C2,1
sub-08,60,C3,2
sub-08,60,C4,1
sub-08,60,C5,1
sub-08,61,C1,2
sub-08,61,C2,0
sub-08,61,C3,2
sub-08,61,C4,2
sub-08,61,C5,0
sub-08,62,C1,1
sub-08,62,C2,2
sub-08,62,C3,0
sub-08,63,C1,1
sub-08,63,C2,0
sub-08,63,C3,0
sub-08,63,C4,0
sub-08,64,C1,2
sub-08,64,C2,1
sub-08,64,C3,0
sub-08,64,C4,2
sub-08,64,C5,1
sub-08,65,C1,2
sub-08,65,C2,1
sub-08,65,C3,1
sub-08,65,C4,2
