participant_id,event_number,peripheral_id,score
sub-16,30,P2,0
sub-16,30,P3,0
sub-16,30,P4,0
sub-16,30,P5,0
sub-16,30,P6,0
sub-16,30,P7,0
sub-16,30,P8,0
sub-16,31,P1,0
sub-16,31,P2,0
sub-16,31,P3,0
sub-16,31,P4,0
sub-16,31,P5,0
sub-16,31,P6,0
sub-16,31,P7,0
sub-16,34,P1,0
sub-16,34,P2,0
sub-16,34,P3,0
sub-16,34,P4,0
sub-16,34,P5,0
sub-16,34,P6,0
sub-16,34,P7,0
sub-16,35,P1,0
sub-16,35,P2,1
sub-16,35,P3,0
sub-16,35,P4,0
sub-16,35,P5,0
sub-16,35,P6,0
sub-16,35,P7,0
sub-16,35,P8,0
sub-16,35,P9,0
sub-16,36,P1,0
sub-16,36,P2,0
sub-16,36,P3,0
sub-16,36,P4,0
sub-16,36,P5,1
sub-16,36,P6,0
sub-16,36,P7,0
sub-16,36,P8,0
sub-16,36,P9,0
sub-16,36,P10,0
sub-16,37,P1,0
sub-16,37,P2,0
sub-16,37,P3,0
sub-16,37,P4,1
sub-16,37,P5,0
sub-16,37,P6,0
sub-16,37,P7,0
sub-16,37,P8,0
sub-16,38,P1,0
sub-16,38,P2,0
sub-16,38,P3,0
sub-16,38,P4,0
sub-16,38,P5,0
sub-16,38,P6,0
sub-16,38,P7,0
sub-16,38,P8,0
sub-16,38,P9,0
sub-16,38,P10,0
sub-16,39,P1,0
sub-16,39,P2,0
sub-16,39,P3,0
sub-16,39,P4,0
sub-16,39,P5,0
sub-16,39,P6,0
sub-16,39,P7,1
sub-16,39,P8,0
sub-16,39,P9,0
sub-16,40,P1,0
sub-16,40,P2,0
sub-16,40,P3,0
sub-16,40,P4,0
sub-16,40,P5,1
sub-16,40,P6,0
sub-16,40,P7,0
sub-16,40,P8,0
sub-16,40,P9,0
sub-16,40,P10,0
sub-16,40,P11,0
sub-16,40,P12,0
sub-16,41,P1,0
sub-16,41,P2,0
sub-16,41,P3,0
sub-16,41,P4,0
sub-16,41,P5,0
sub-16,41,P6,0
sub-16,42,P1,0
sub-16,42,P2,0
sub-16,42,P3,0
sub-16,42,P4,1
sub-16,42,P5,2
sub-16,43,P1,2
sub-16,43,P2,1
sub-16,43,P3,0
sub-16,43,P4,0
sub-16,43,P5,0
sub-16,43,P6,0
sub-16,43,P7,2
sub-16,43,P8,0
sub-16,44,P1,2
sub-16,44,P2,0
sub-16,44,P3,0
sub-16,44,P4,0
sub-16,44,P5,0
sub-16,44,P6,0
sub-16,44,P7,0
sub-16,44,P8,0
sub-16,45,P1,0
sub-16,45,P2,0
sub-16,45,P3,0
sub-16,45,P4,0
sub-16,45,P5,0
sub-16,45,P6,1
sub-16,45,P7,0
sub-16,46,P1,0
sub-16,46,P2,0
sub-16,46,P3,0
sub-16,46,P4,0
sub-16,46,P5,1
sub-16,46,P6,0
sub-16,46,P7,0
sub-16,46,P8,0
sub-16,46,P9,0
sub-16,48,P1,0
sub-16,48,P2,0
sub-16,48,P3,0
sub-16,48,P4,0
sub-16,48,P5,0
sub-16,48,P6,0
sub-16,48,P7,0
sub-16,48,P8,0
sub-16,48,P9,0
sub-16,48,P10,0
sub-16,49,P1,0
sub-16,49,P2,0
sub-16,49,P3,0
sub-16,49,P4,0
sub-16,49,P5,0
sub-16,49,P6,0
sub-16,49,P7,0
sub-16,50,P1,0
sub-16,50,P2,0
sub-16,50,P3,0
sub-16,50,P4,0
sub-16,50,P5,1
sub-16,50,P6,0
sub-16,50,P7,0
sub-16,50,P8,0
