participant_id,event_number,peripheral_id,score
sub-02,19.0,P1,0
sub-02,19.0,P2,0
sub-02,19.0,P3,0
sub-02,19.0,P4,0
sub-02,22.0,P1,0
sub-02,22.0,P2,1
sub-02,22.0,P3,0
sub-02,22.0,P4,0
sub-02,24.0,P1,0
sub-02,24.0,P2,0
sub-02,24.0,P3,0
sub-02,24.0,P4,0
sub-02,24.0,P5,1
sub-02,25.0,P1,0
sub-02,25.0,P2,0
sub-02,25.0,P3,0
sub-02,25.0,P4,0
sub-02,25.0,P5,0
sub-02,25.0,P6,0
sub-02,25.0,P7,0
sub-02,26.0,P1,0
sub-02,26.0,P2,0
sub-02,26.0,P3,0
sub-02,29.0,P1,0
sub-02,29.0,P2,0
sub-02,29.0,P3,0
sub-02,29.0,P4,0
sub-02,29.0,P5,0
sub-02,30.0,P1,0
sub-02,30.0,P2,0
sub-02,30.0,P3,0
sub-02,30.0,P4,0
sub-02,30.0,P5,0
sub-02,34.0,P1,0
sub-02,34.0,P2,0
sub-02,34.0,P3,0
sub-02,34.0,P4,0
sub-02,34.0,P5,0
sub-02,34.0,P6,0
sub-02,35.0,P1,1
sub-02,35.0,P2,0
sub-02,35.0,P3,0
sub-02,35.0,P4,0
sub-02,36.0,P1,0
sub-02,36.0,P2,0
sub-02,36.0,P3,0
sub-02,36.0,P4,0
sub-02,36.0,P5,0
sub-02,36.0,P6,2
sub-02,36.0,P7,0
sub-02,37.0,P1,0
sub-02,37.0,P2,1
sub-02,37.0,P3,0
sub-02,38.0,P1,0
sub-02,38.0,P2,0
sub-02,38.0,P3,0
sub-02,38.0,P4,0
sub-02,38.0,P5,0
sub-02,39.0,P1,0
sub-02,39.0,P2,0
sub-02,39.0,P3,0
sub-02,39.0,P4,0
sub-02,41.0,P1,0
sub-02,41.0,P2,0
sub-02,41.0,P3,0
sub-02,44.0,P1,0
sub-02,44.0,P2,0
sub-02,44.0,P3,0
sub-02,45.0,P1,0
sub-02,45.0,P2,0
sub-02,45.0,P3,0
sub-02,45.0,P4,0
sub-02,45.0,P5,0
sub-02,49.0,P1,0
sub-02,49.0,P2,1
sub-02,49.0,P3,0
sub-02,49.0,P4,0
sub-02,49.0,P5,2
sub-03,2.0,P1,0
sub-03,2.0,P2,0
sub-03,2.0,P3,0
sub-03,3.0,P1,0
sub-03,3.0,P2,1
sub-03,3.0,P3,0
sub-03,4.0,P1,0
sub-03,4.0,P2,0
sub-03,4.0,P3,0
sub-03,4.0,P4,0
sub-03,4.0,P5,0
sub-03,4.0,P6,0
sub-03,5.0,P1,0
sub-03,5.0,P2,0
sub-03,5.0,P3,0
sub-03,8.0,P1,0
sub-03,8.0,P2,1
sub-03,8.0,P3,0
sub-03,9.0,P1,0
sub-03,9.0,P2,0
sub-03,9.0,P3,2
sub-03,10.0,P1,0
sub-03,10.0,P2,0
sub-03,10.0,P3,0
sub-03,10.0,P4,0
sub-03,10.0,P5,0
sub-03,11.0,P1,0
sub-03,11.0,P2,2
sub-03,11.0,P3,0
sub-03,11.0,P4,0
sub-03,13.0,P1,0
sub-03,13.0,P2,1
sub-03,13.0,P3,0
sub-03,13.0,P4,0
sub-03,13.0,P5,0
sub-03,14.0,P1,0
sub-03,14.0,P2,0
sub-03,14.0,P3,0
sub-03,16.0,P1,0
sub-03,16.0,P2,0
sub-03,16.0,P3,0
sub-03,16.0,P4,0
sub-03,19.0,P1,0
sub-03,19.0,P2,0
sub-03,19.0,P3,0
sub-03,19.0,P4,0
sub-03,22.0,P1,0
sub-03,22.0,P2,0
sub-03,22.0,P3,0
sub-03,22.0,P4,0
sub-03,24.0,P1,0
sub-03,24.0,P2,1
sub-03,24.0,P3,0
sub-03,24.0,P4,0
sub-03,24.0,P5,0
sub-03,29.0,P1,0
sub-03,29.0,P2,0
sub-03,29.0,P3,0
sub-03,29.0,P4,1
sub-03,29.0,P5,0
sub-03,30.0,P1,0
sub-03,30.0,P2,0
sub-03,30.0,P3,0
sub-03,30.0,P4,0
sub-03,30.0,P5,0
sub-03,33.0,P1,0
sub-03,33.0,P2,0
sub-03,33.0,P3,0
sub-03,33.0,P4,0
sub-03,33.0,P5,0
sub-03,34.0,P1,0
sub-03,34.0,P2,0
sub-03,34.0,P3,0
sub-03,34.0,P4,0
sub-03,34.0,P5,0
sub-03,34.0,P6,0
sub-03,35.0,P1,0
sub-03,35.0,P2,0
sub-03,35.0,P3,0
sub-03,35.0,P4,2
sub-03,36.0,P1,1
sub-03,36.0,P2,0
sub-03,36.0,P3,0
sub-03,36.0,P4,1
sub-03,36.0,P5,0
sub-03,36.0,P6,0
sub-03,36.0,P7,0
sub-03,37.0,P1,0
sub-03,37.0,P2,0
sub-03,37.0,P3,0
sub-03,38.0,P1,1
sub-03,38.0,P2,0
sub-03,38.0,P3,2
sub-03,38.0,P4,0
sub-03,38.0,P5,0
sub-03,40.0,P1,0
sub-03,40.0,P2,0
sub-03,40.0,P3,0
sub-03,40.0,P4,0
sub-03,41.0,P1,0
sub-03,41.0,P2,0
sub-03,41.0,P3,0
sub-03,42.0,P1,0
sub-03,42.0,P2,0
sub-03,43.0,P1,0
sub-03,43.0,P2,0
sub-03,43.0,P3,0
sub-03,44.0,P1,0
sub-03,44.0,P2,0
sub-03,44.0,P3,0
sub-03,45.0,P1,0
sub-03,45.0,P2,0
sub-03,45.0,P3,0
sub-03,45.0,P4,0
sub-03,45.0,P5,0
sub-03,46.0,P1,0
sub-03,46.0,P2,0
sub-03,46.0,P3,0
sub-03,46.0,P4,0
sub-03,46.0,P5,0
sub-03,47.0,P1,0
sub-03,47.0,P2,0
sub-03,47.0,P3,0
sub-03,47.0,P4,0
sub-03,47.0,P5,0
sub-03,48.0,P1,0
sub-03,48.0,P2,0
sub-03,48.0,P3,0
sub-03,48.0,P4,0
sub-03,48.0,P5,1
sub-03,48.0,P6,2
sub-03,49.0,P1,0
sub-03,49.0,P2,0
sub-03,49.0,P3,0
sub-03,49.0,P4,0
sub-03,49.0,P5,2
sub-04,2.0,P1,0
sub-04,2.0,P2,0
sub-04,2.0,P3,0
sub-04,3.0,P1,0
sub-04,3.0,P2,0
sub-04,3.0,P3,0
sub-04,4.0,P1,0
sub-04,4.0,P2,0
sub-04,4.0,P3,0
sub-04,4.0,P4,0
sub-04,4.0,P5,0
sub-04,4.0,P6,0
sub-04,5.0,P1,0
sub-04,5.0,P2,0
sub-04,5.0,P3,0
sub-04,8.0,P1,0
sub-04,8.0,P2,2
sub-04,8.0,P3,0
sub-04,9.0,P1,0
sub-04,9.0,P2,0
sub-04,9.0,P3,0
sub-04,10.0,P1,2
sub-04,10.0,P2,0
sub-04,10.0,P3,0
sub-04,10.0,P4,0
sub-04,10.0,P5,1
sub-04,11.0,P1,0
sub-04,11.0,P2,1
sub-04,11.0,P3,0
sub-04,11.0,P4,0
sub-04,12.0,P1,0
sub-04,12.0,P2,0
sub-04,12.0,P3,0
sub-04,12.0,P4,0
sub-04,12.0,P5,0
sub-04,12.0,P6,0
sub-04,13.0,P1,0
sub-04,13.0,P2,0
sub-04,13.0,P3,0
sub-04,13.0,P4,0
sub-04,13.0,P5,0
sub-04,14.0,P1,0
sub-04,14.0,P2,0
sub-04,14.0,P3,0
sub-04,15.0,P1,0
sub-04,15.0,P2,0
sub-04,15.0,P3,2
sub-04,16.0,P1,0
sub-04,16.0,P2,0
sub-04,16.0,P3,0
sub-04,16.0,P4,0
sub-04,19.0,P1,0
sub-04,19.0,P2,0
sub-04,19.0,P3,2
sub-04,19.0,P4,0
sub-04,21.0,P1,0
sub-04,21.0,P2,0
sub-04,21.0,P3,0
sub-04,22.0,P1,0
sub-04,22.0,P2,0
sub-04,22.0,P3,0
sub-04,22.0,P4,2
sub-04,23.0,P1,0
sub-04,23.0,P2,0
sub-04,23.0,P3,0
sub-04,24.0,P1,0
sub-04,24.0,P2,0
sub-04,24.0,P3,1
sub-04,24.0,P4,0
sub-04,24.0,P5,0
sub-04,25.0,P1,0
sub-04,25.0,P2,0
sub-04,25.0,P3,0
sub-04,25.0,P4,0
sub-04,25.0,P5,0
sub-04,25.0,P6,0
sub-04,25.0,P7,0
sub-04,27.0,P1,2
sub-04,27.0,P2,0
sub-04,27.0,P3,0
sub-04,27.0,P4,2
sub-04,27.0,P5,0
sub-04,27.0,P6,2
sub-04,30.0,P1,0
sub-04,30.0,P2,0
sub-04,30.0,P3,2
sub-04,30.0,P4,0
sub-04,30.0,P5,0
sub-04,33.0,P1,0
sub-04,33.0,P2,0
sub-04,33.0,P3,0
sub-04,33.0,P4,0
sub-04,33.0,P5,0
sub-04,34.0,P1,0
sub-04,34.0,P2,0
sub-04,34.0,P3,0
sub-04,34.0,P4,0
sub-04,34.0,P5,0
sub-04,34.0,P6,0
sub-04,35.0,P1,0
sub-04,35.0,P2,0
sub-04,35.0,P3,0
sub-04,35.0,P4,0
sub-04,36.0,P1,1
sub-04,36.0,P2,0
sub-04,36.0,P3,0
sub-04,36.0,P4,0
sub-04,36.0,P5,0
sub-04,36.0,P6,0
sub-04,36.0,P7,0
sub-04,37.0,P1,0
sub-04,37.0,P2,1
sub-04,37.0,P3,0
sub-04,38.0,P1,0
sub-04,38.0,P2,0
sub-04,38.0,P3,2
sub-04,38.0,P4,0
sub-04,38.0,P5,0
sub-04,39.0,P1,0
sub-04,39.0,P2,0
sub-04,39.0,P3,0
sub-04,39.0,P4,0
sub-04,40.0,P1,0
sub-04,40.0,P2,0
sub-04,40.0,P3,0
sub-04,40.0,P4,0
sub-04,43.0,P1,0
sub-04,43.0,P2,0
sub-04,43.0,P3,0
sub-04,44.0,P1,0
sub-04,44.0,P2,0
sub-04,44.0,P3,0
sub-04,45.0,P1,0
sub-04,45.0,P2,0
sub-04,45.0,P3,0
sub-04,45.0,P4,0
sub-04,45.0,P5,0
sub-04,47.0,P1,0
sub-04,47.0,P2,0
sub-04,47.0,P3,0
sub-04,47.0,P4,0
sub-04,47.0,P5,0
sub-05,2.0,P1,0
sub-05,2.0,P2,0
sub-05,2.0,P3,0
sub-05,4.0,P1,0
sub-05,4.0,P2,0
sub-05,4.0,P3,0
sub-05,4.0,P4,0
sub-05,4.0,P5,0
sub-05,4.0,P6,1
sub-05,5.0,P1,0
sub-05,5.0,P2,0
sub-05,5.0,P3,0
sub-05,7.0,P1,0
sub-05,7.0,P2,0
sub-05,7.0,P3,0
sub-05,8.0,P1,0
sub-05,8.0,P2,0
sub-05,8.0,P3,0
sub-05,9.0,P1,0
sub-05,9.0,P2,0
sub-05,9.0,P3,0
sub-05,10.0,P1,2
sub-05,10.0,P2,0
sub-05,10.0,P3,1
sub-05,10.0,P4,0
sub-05,10.0,P5,1
sub-05,11.0,P1,0
sub-05,11.0,P2,1
sub-05,11.0,P3,0
sub-05,11.0,P4,0
sub-05,12.0,P1,0
sub-05,12.0,P2,0
sub-05,12.0,P3,0
sub-05,12.0,P4,0
sub-05,12.0,P5,0
sub-05,12.0,P6,0
sub-05,13.0,P1,0
sub-05,13.0,P2,2
sub-05,13.0,P3,0
sub-05,13.0,P4,0
sub-05,13.0,P5,0
sub-05,14.0,P1,0
sub-05,14.0,P2,0
sub-05,14.0,P3,0
sub-05,15.0,P1,0
sub-05,15.0,P2,0
sub-05,15.0,P3,0
sub-05,16.0,P1,0
sub-05,16.0,P2,0
sub-05,16.0,P3,0
sub-05,16.0,P4,0
sub-05,19.0,P1,0
sub-05,19.0,P2,0
sub-05,19.0,P3,0
sub-05,19.0,P4,0
sub-05,22.0,P1,0
sub-05,22.0,P2,0
sub-05,22.0,P3,0
sub-05,22.0,P4,0
sub-05,24.0,P1,0
sub-05,24.0,P2,0
sub-05,24.0,P3,0
sub-05,24.0,P4,0
sub-05,24.0,P5,0
sub-05,27.0,P1,2
sub-05,27.0,P2,0
sub-05,27.0,P3,0
sub-05,27.0,P4,0
sub-05,27.0,P5,0
sub-05,27.0,P6,0
sub-05,29.0,P1,0
sub-05,29.0,P2,0
sub-05,29.0,P3,0
sub-05,29.0,P4,0
sub-05,29.0,P5,0
sub-05,30.0,P1,0
sub-05,30.0,P2,0
sub-05,30.0,P3,0
sub-05,30.0,P4,0
sub-05,30.0,P5,0
sub-05,31.0,P1,0
sub-05,31.0,P2,0
sub-05,31.0,P3,1
sub-05,31.0,P4,0
sub-05,34.0,P1,0
sub-05,34.0,P2,0
sub-05,34.0,P3,0
sub-05,34.0,P4,0
sub-05,34.0,P5,0
sub-05,34.0,P6,0
sub-05,35.0,P1,0
sub-05,35.0,P2,0
sub-05,35.0,P3,0
sub-05,35.0,P4,0
sub-05,36.0,P1,1
sub-05,36.0,P2,0
sub-05,36.0,P3,0
sub-05,36.0,P4,0
sub-05,36.0,P5,0
sub-05,36.0,P6,0
sub-05,36.0,P7,0
sub-05,37.0,P1,0
sub-05,37.0,P2,2
sub-05,37.0,P3,0
sub-05,38.0,P1,1
sub-05,38.0,P2,0
sub-05,38.0,P3,0
sub-05,38.0,P4,0
sub-05,38.0,P5,0
sub-05,40.0,P1,0
sub-05,40.0,P2,0
sub-05,40.0,P3,0
sub-05,40.0,P4,0
sub-05,42.0,P1,0
sub-05,42.0,P2,0
sub-05,43.0,P1,0
sub-05,43.0,P2,0
sub-05,43.0,P3,0
sub-05,44.0,P1,0
sub-05,44.0,P2,0
sub-05,44.0,P3,0
sub-05,45.0,P1,0
sub-05,45.0,P2,0
sub-05,45.0,P3,0
sub-05,45.0,P4,0
sub-05,45.0,P5,0
sub-05,48.0,P1,0
sub-05,48.0,P2,0
sub-05,48.0,P3,0
sub-05,48.0,P4,0
sub-05,48.0,P5,0
sub-05,48.0,P6,1
sub-05,49.0,P1,0
sub-05,49.0,P2,1
sub-05,49.0,P3,0
sub-05,49.0,P4,0
sub-05,49.0,P5,2
sub-05,50.0,P1,0
sub-05,50.0,P2,0
sub-05,50.0,P3,0
sub-05,50.0,P4,0
sub-06,2.0,P1,0
sub-06,2.0,P2,0
sub-06,2.0,P3,0
sub-06,3.0,P1,0
sub-06,3.0,P2,0
sub-06,3.0,P3,0
sub-06,4.0,P1,0
sub-06,4.0,P2,0
sub-06,4.0,P3,0
sub-06,4.0,P4,0
sub-06,4.0,P5,0
sub-06,4.0,P6,0
sub-06,5.0,P1,0
sub-06,5.0,P2,0
sub-06,5.0,P3,0
sub-06,7.0,P1,0
sub-06,7.0,P2,0
sub-06,7.0,P3,0
sub-06,8.0,P1,0
sub-06,8.0,P2,1
sub-06,8.0,P3,0
sub-06,9.0,P1,0
sub-06,9.0,P2,0
sub-06,9.0,P3,0
sub-06,10.0,P1,0
sub-06,10.0,P2,0
sub-06,10.0,P3,0
sub-06,10.0,P4,0
sub-06,10.0,P5,0
sub-06,11.0,P1,1
sub-06,11.0,P2,2
sub-06,11.0,P3,0
sub-06,11.0,P4,0
sub-06,13.0,P1,0
sub-06,13.0,P2,2
sub-06,13.0,P3,0
sub-06,13.0,P4,0
sub-06,13.0,P5,0
sub-06,14.0,P1,0
sub-06,14.0,P2,0
sub-06,14.0,P3,0
sub-06,15.0,P1,1
sub-06,15.0,P2,0
sub-06,15.0,P3,0
sub-06,16.0,P1,0
sub-06,16.0,P2,0
sub-06,16.0,P3,0
sub-06,16.0,P4,0
sub-06,18.0,P1,0
sub-06,18.0,P2,0
sub-06,19.0,P1,0
sub-06,19.0,P2,0
sub-06,19.0,P3,2
sub-06,19.0,P4,0
sub-06,22.0,P1,0
sub-06,22.0,P2,0
sub-06,22.0,P3,0
sub-06,22.0,P4,0
sub-06,24.0,P1,0
sub-06,24.0,P2,0
sub-06,24.0,P3,0
sub-06,24.0,P4,0
sub-06,24.0,P5,0
sub-06,25.0,P1,0
sub-06,25.0,P2,0
sub-06,25.0,P3,0
sub-06,25.0,P4,0
sub-06,25.0,P5,0
sub-06,25.0,P6,0
sub-06,25.0,P7,0
sub-06,26.0,P1,0
sub-06,26.0,P2,0
sub-06,26.0,P3,0
sub-06,27.0,P1,0
sub-06,27.0,P2,0
sub-06,27.0,P3,0
sub-06,27.0,P4,0
sub-06,27.0,P5,0
sub-06,27.0,P6,0
sub-06,30.0,P1,0
sub-06,30.0,P2,0
sub-06,30.0,P3,2
sub-06,30.0,P4,0
sub-06,30.0,P5,0
sub-06,32.0,P1,0
sub-06,32.0,P2,0
sub-06,32.0,P3,0
sub-06,32.0,P4,0
sub-06,32.0,P5,0
sub-06,33.0,P1,0
sub-06,33.0,P2,0
sub-06,33.0,P3,0
sub-06,33.0,P4,0
sub-06,33.0,P5,0
sub-06,34.0,P1,0
sub-06,34.0,P2,0
sub-06,34.0,P3,0
sub-06,34.0,P4,0
sub-06,34.0,P5,0
sub-06,34.0,P6,0
sub-06,35.0,P1,0
sub-06,35.0,P2,0
sub-06,35.0,P3,0
sub-06,35.0,P4,0
sub-06,36.0,P1,0
sub-06,36.0,P2,0
sub-06,36.0,P3,0
sub-06,36.0,P4,0
sub-06,36.0,P5,0
sub-06,36.0,P6,0
sub-06,36.0,P7,0
sub-06,37.0,P1,0
sub-06,37.0,P2,1
sub-06,37.0,P3,0
sub-06,38.0,P1,0
sub-06,38.0,P2,0
sub-06,38.0,P3,0
sub-06,38.0,P4,0
sub-06,38.0,P5,0
sub-06,39.0,P1,0
sub-06,39.0,P2,0
sub-06,39.0,P3,0
sub-06,39.0,P4,0
sub-06,40.0,P1,0
sub-06,40.0,P2,0
sub-06,40.0,P3,0
sub-06,40.0,P4,0
sub-06,42.0,P1,0
sub-06,42.0,P2,1
sub-06,43.0,P1,0
sub-06,43.0,P2,0
sub-06,43.0,P3,0
sub-06,44.0,P1,0
sub-06,44.0,P2,0
sub-06,44.0,P3,0
sub-06,45.0,P1,0
sub-06,45.0,P2,0
sub-06,45.0,P3,0
sub-06,45.0,P4,0
sub-06,45.0,P5,0
sub-06,46.0,P1,0
sub-06,46.0,P2,0
sub-06,46.0,P3,0
sub-06,46.0,P4,0
sub-06,46.0,P5,0
sub-06,47.0,P1,0
sub-06,47.0,P2,0
sub-06,47.0,P3,0
sub-06,47.0,P4,0
sub-06,47.0,P5,0
sub-06,48.0,P1,0
sub-06,48.0,P2,0
sub-06,48.0,P3,0
sub-06,48.0,P4,0
sub-06,48.0,P5,0
sub-06,48.0,P6,1
sub-06,49.0,P1,0
sub-06,49.0,P2,0
sub-06,49.0,P3,0
sub-06,49.0,P4,0
sub-06,49.0,P5,2
sub-06,50.0,P1,0
sub-06,50.0,P2,0
sub-06,50.0,P3,0
sub-06,50.0,P4,0
sub-07,2.0,P1,0
sub-07,2.0,P2,0
sub-07,2.0,P3,0
sub-07,3.0,P1,0
sub-07,3.0,P2,0
sub-07,3.0,P3,2
sub-07,5.0,P1,0
sub-07,5.0,P2,0
sub-07,5.0,P3,0
sub-07,7.0,P1,0
sub-07,7.0,P2,0
sub-07,7.0,P3,0
sub-07,8.0,P1,0
sub-07,8.0,P2,1
sub-07,8.0,P3,0
sub-07,9.0,P1,0
sub-07,9.0,P2,0
sub-07,9.0,P3,0
sub-07,10.0,P1,2
sub-07,10.0,P2,0
sub-07,10.0,P3,1
sub-07,10.0,P4,0
sub-07,10.0,P5,0
sub-07,11.0,P1,0
sub-07,11.0,P2,1
sub-07,11.0,P3,0
sub-07,11.0,P4,0
sub-07,12.0,P1,0
sub-07,12.0,P2,0
sub-07,12.0,P3,0
sub-07,12.0,P4,0
sub-07,12.0,P5,0
sub-07,12.0,P6,0
sub-07,14.0,P1,0
sub-07,14.0,P2,0
sub-07,14.0,P3,0
sub-07,15.0,P1,0
sub-07,15.0,P2,0
sub-07,15.0,P3,0
sub-07,16.0,P1,0
sub-07,16.0,P2,0
sub-07,16.0,P3,0
sub-07,16.0,P4,0
sub-07,19.0,P1,0
sub-07,19.0,P2,0
sub-07,19.0,P3,0
sub-07,19.0,P4,0
sub-07,22.0,P1,0
sub-07,22.0,P2,0
sub-07,22.0,P3,0
sub-07,22.0,P4,0
sub-07,23.0,P1,1
sub-07,23.0,P2,0
sub-07,23.0,P3,2
sub-07,24.0,P1,0
sub-07,24.0,P2,0
sub-07,24.0,P3,0
sub-07,24.0,P4,0
sub-07,24.0,P5,0
sub-07,27.0,P1,0
sub-07,27.0,P2,0
sub-07,27.0,P3,0
sub-07,27.0,P4,2
sub-07,27.0,P5,0
sub-07,27.0,P6,1
sub-07,30.0,P1,0
sub-07,30.0,P2,0
sub-07,30.0,P3,2
sub-07,30.0,P4,0
sub-07,30.0,P5,0
sub-07,31.0,P1,0
sub-07,31.0,P2,0
sub-07,31.0,P3,0
sub-07,31.0,P4,0
sub-07,33.0,P1,2
sub-07,33.0,P2,0
sub-07,33.0,P3,0
sub-07,33.0,P4,0
sub-07,33.0,P5,0
sub-07,36.0,P1,0
sub-07,36.0,P2,0
sub-07,36.0,P3,0
sub-07,36.0,P4,0
sub-07,36.0,P5,0
sub-07,36.0,P6,0
sub-07,36.0,P7,0
sub-07,37.0,P1,0
sub-07,37.0,P2,0
sub-07,37.0,P3,2
sub-07,38.0,P1,0
sub-07,38.0,P2,0
sub-07,38.0,P3,0
sub-07,38.0,P4,0
sub-07,38.0,P5,0
sub-07,39.0,P1,0
sub-07,39.0,P2,0
sub-07,39.0,P3,0
sub-07,39.0,P4,0
sub-07,40.0,P1,0
sub-07,40.0,P2,0
sub-07,40.0,P3,0
sub-07,40.0,P4,0
sub-07,45.0,P1,0
sub-07,45.0,P2,1
sub-07,45.0,P3,0
sub-07,45.0,P4,0
sub-07,45.0,P5,0
sub-07,46.0,P1,0
sub-07,46.0,P2,0
sub-07,46.0,P3,0
sub-07,46.0,P4,0
sub-07,46.0,P5,0
sub-07,48.0,P1,0
sub-07,48.0,P2,0
sub-07,48.0,P3,0
sub-07,48.0,P4,0
sub-07,48.0,P5,0
sub-07,48.0,P6,1
sub-07,49.0,P1,0
sub-07,49.0,P2,0
sub-07,49.0,P3,0
sub-07,49.0,P4,0
sub-07,49.0,P5,0
sub-07,50.0,P1,0
sub-07,50.0,P2,0
sub-07,50.0,P3,0
sub-07,50.0,P4,0
sub-08,2.0,P1,0
sub-08,2.0,P2,0
sub-08,2.0,P3,0
sub-08,3.0,P1,0
sub-08,3.0,P2,1
sub-08,3.0,P3,0
sub-08,5.0,P1,0
sub-08,5.0,P2,0
sub-08,5.0,P3,0
sub-08,7.0,P1,0
sub-08,7.0,P2,0
sub-08,7.0,P3,0
sub-08,9.0,P1,0
sub-08,9.0,P2,0
sub-08,9.0,P3,0
sub-08,11.0,P1,0
sub-08,11.0,P2,0
sub-08,11.0,P3,0
sub-08,11.0,P4,0
sub-08,12.0,P1,0
sub-08,12.0,P2,0
sub-08,12.0,P3,0
sub-08,12.0,P4,0
sub-08,12.0,P5,0
sub-08,12.0,P6,0
sub-08,13.0,P1,0
sub-08,13.0,P2,2
sub-08,13.0,P3,0
sub-08,13.0,P4,0
sub-08,13.0,P5,0
sub-08,14.0,P1,0
sub-08,14.0,P2,0
sub-08,14.0,P3,0
sub-08,16.0,P1,0
sub-08,16.0,P2,0
sub-08,16.0,P3,0
sub-08,16.0,P4,0
sub-08,19.0,P1,0
sub-08,19.0,P2,0
sub-08,19.0,P3,0
sub-08,19.0,P4,0
sub-08,21.0,P1,1
sub-08,21.0,P2,0
sub-08,21.0,P3,0
sub-08,22.0,P1,1
sub-08,22.0,P2,0
sub-08,22.0,P3,0
sub-08,22.0,P4,0
sub-08,23.0,P1,2
sub-08,23.0,P2,0
sub-08,23.0,P3,0
sub-08,24.0,P1,0
sub-08,24.0,P2,0
sub-08,24.0,P3,0
sub-08,24.0,P4,0
sub-08,24.0,P5,0
sub-08,25.0,P1,0
sub-08,25.0,P2,0
sub-08,25.0,P3,0
sub-08,25.0,P4,0
sub-08,25.0,P5,0
sub-08,25.0,P6,0
sub-08,25.0,P7,0
sub-08,26.0,P1,0
sub-08,26.0,P2,0
sub-08,26.0,P3,0
sub-08,27.0,P1,2
sub-08,27.0,P2,0
sub-08,27.0,P3,0
sub-08,27.0,P4,2
sub-08,27.0,P5,0
sub-08,27.0,P6,0
sub-08,29.0,P1,0
sub-08,29.0,P2,0
sub-08,29.0,P3,0
