participant_id,event_number,peripheral_id,score
sub-08,31.0,P2,0
sub-08,31.0,P3,0
sub-08,31.0,P4,0
sub-08,31.0,P5,0
sub-08,31.0,P6,0
sub-08,31.0,P7,0
sub-08,32.0,P1,0
sub-08,32.0,P2,0
sub-08,32.0,P3,0
sub-08,32.0,P4,0
sub-08,32.0,P5,0
sub-08,32.0,P6,0
sub-08,32.0,P7,2
sub-08,32.0,P8,0
sub-08,34.0,P1,2
sub-08,34.0,P2,0
sub-08,34.0,P3,0
sub-08,34.0,P4,0
sub-08,34.0,P5,0
sub-08,34.0,P6,0
sub-08,34.0,P7,0
sub-08,35.0,P1,0
sub-08,35.0,P2,0
sub-08,35.0,P3,0
sub-08,35.0,P4,0
sub-08,35.0,P5,0
sub-08,35.0,P6,0
sub-08,35.0,P7,0
sub-08,35.0,P8,0
sub-08,35.0,P9,1
sub-08,36.0,P1,0
sub-08,36.0,P2,0
sub-08,36.0,P3,0
sub-08,36.0,P4,0
sub-08,36.0,P5,0
sub-08,36.0,P6,0
sub-08,36.0,P7,0
sub-08,36.0,P8,0
sub-08,36.0,P9,0
sub-08,36.0,P10,0
sub-08,37.0,P1,0
sub-08,37.0,P2,0
sub-08,37.0,P3,0
sub-08,37.0,P4,0
sub-08,37.0,P5,0
sub-08,37.0,P6,0
sub-08,37.0,P7,0
sub-08,37.0,P8,0
sub-08,38.0,P1,1
sub-08,38.0,P2,0
sub-08,38.0,P3,0
sub-08,38.0,P4,0
sub-08,38.0,P5,0
sub-08,38.0,P6,0
sub-08,38.0,P7,0
sub-08,38.0,P8,0
sub-08,38.0,P9,0
sub-08,38.0,P10,0
sub-08,39.0,P1,0
sub-08,39.0,P2,0
sub-08,39.0,P3,0
sub-08,39.0,P4,0
sub-08,39.0,P5,0
sub-08,39.0,P6,0
sub-08,39.0,P7,0
sub-08,39.0,P8,0
sub-08,39.0,P9,0
sub-08,40.0,P1,0
sub-08,40.0,P2,0
sub-08,40.0,P3,0
sub-08,40.0,P4,0
sub-08,40.0,P5,0
sub-08,40.0,P6,0
sub-08,40.0,P7,0
sub-08,40.0,P8,0
sub-08,40.0,P9,0
sub-08,40.0,P10,0
sub-08,40.0,P11,0
sub-08,40.0,P12,0
sub-08,42.0,P1,0
sub-08,42.0,P2,0
sub-08,42.0,P3,0
sub-08,42.0,P4,0
sub-08,42.0,P5,0
sub-08,43.0,P1,0
sub-08,43.0,P2,0
sub-08,43.0,P3,0
sub-08,43.0,P4,0
sub-08,43.0,P5,0
sub-08,43.0,P6,0
sub-08,43.0,P7,0
sub-08,43.0,P8,0
sub-08,44.0,P1,0
sub-08,44.0,P2,0
sub-08,44.0,P3,0
sub-08,44.0,P4,0
sub-08,44.0,P5,0
sub-08,44.0,P6,0
sub-08,44.0,P7,0
sub-08,44.0,P8,0
sub-08,45.0,P1,0
sub-08,45.0,P2,0
sub-08,45.0,P3,0
sub-08,45.0,P4,0
sub-08,45.0,P5,0
sub-08,45.0,P6,0
sub-08,45.0,P7,0
sub-08,46.0,P1,0
sub-08,46.0,P2,0
sub-08,46.0,P3,0
sub-08,46.0,P4,0
sub-08,46.0,P5,0
sub-08,46.0,P6,0
sub-08,46.0,P7,0
sub-08,46.0,P8,0
sub-08,46.0,P9,0
sub-08,47.0,P1,0
sub-08,47.0,P2,0
sub-08,47.0,P3,0
sub-08,47.0,P4,0
sub-08,47.0,P5,0
sub-08,47.0,P6,0
sub-08,47.0,P7,0
sub-08,47.0,P8,0
sub-08,48.0,P1,0
sub-08,48.0,P2,0
sub-08,48.0,P3,0
sub-08,48.0,P4,0
sub-08,48.0,P5,0
sub-08,48.0,P6,0
sub-08,48.0,P7,0
sub-08,48.0,P8,0
sub-08,48.0,P9,0
sub-08,48.0,P10,0
sub-08,49.0,P1,0
sub-08,49.0,P2,0
sub-08,49.0,P3,0
sub-08,49.0,P4,0
sub-08,49.0,P5,0
sub-08,49.0,P6,0
sub-08,49.0,P7,0
sub-08,50.0,P1,0
sub-08,50.0,P2,0
sub-08,50.0,P3,0
sub-08,50.0,P4,0
sub-08,50.0,P5,0
sub-08,50.0,P6,0
sub-08,50.0,P7,0
sub-08,50.0,P8,0
