participant_id,event_number,peripheral_id,score
sub-07,45,P5,0
sub-07,45,P6,0
sub-07,45,P7,0
sub-07,46,P1,0
sub-07,46,P2,0
sub-07,46,P3,0
sub-07,46,P4,0
sub-07,46,P5,0
sub-07,46,P6,0
sub-07,46,P7,0
sub-07,46,P8,0
sub-07,46,P9,0
sub-07,48,P1,0
sub-07,48,P2,0
sub-07,48,P3,0
sub-07,48,P4,0
sub-07,48,P5,0
sub-07,48,P6,0
sub-07,48,P7,0
sub-07,48,P8,0
sub-07,48,P9,0
sub-07,48,P10,0
sub-07,49,P1,0
sub-07,49,P2,0
sub-07,49,P3,0
sub-07,49,P4,0
sub-07,49,P5,0
sub-07,49,P6,0
sub-07,49,P7,0
sub-07,50,P1,0
sub-07,50,P2,0
sub-07,50,P3,0
sub-07,50,P4,0
sub-07,50,P5,0
sub-07,50,P6,0
sub-07,50,P7,0
sub-07,50,P8,0
