participant_id,event_number,peripheral_id,score
sub-12,25.0,P8,0
sub-12,25.0,P9,0
sub-12,26.0,P1,0
sub-12,26.0,P2,2
sub-12,26.0,P3,0
sub-12,26.0,P4,0
sub-12,26.0,P5,0
sub-12,26.0,P6,0
sub-12,27.0,P1,0
sub-12,27.0,P2,2
sub-12,27.0,P3,0
sub-12,27.0,P4,0
sub-12,27.0,P5,0
sub-12,27.0,P6,0
sub-12,27.0,P7,0
sub-12,27.0,P8,1
sub-12,27.0,P9,1
sub-12,27.0,P10,0
sub-12,29.0,P1,0
sub-12,29.0,P2,0
sub-12,29.0,P3,0
sub-12,29.0,P4,0
sub-12,29.0,P5,1
sub-12,29.0,P6,0
sub-12,29.0,P7,0
sub-12,29.0,P8,0
sub-12,30.0,P1,0
sub-12,30.0,P2,0
sub-12,30.0,P3,0
sub-12,30.0,P4,0
sub-12,30.0,P5,0
sub-12,30.0,P6,0
sub-12,30.0,P7,0
sub-12,30.0,P8,0
sub-12,31.0,P1,0
sub-12,31.0,P2,0
sub-12,31.0,P3,0
sub-12,31.0,P4,0
sub-12,31.0,P5,0
sub-12,31.0,P6,0
sub-12,31.0,P7,0
sub-12,32.0,P1,0
sub-12,32.0,P2,0
sub-12,32.0,P3,0
sub-12,32.0,P4,0
sub-12,32.0,P5,0
sub-12,32.0,P6,0
sub-12,32.0,P7,0
sub-12,32.0,P8,0
sub-12,34.0,P1,0
sub-12,34.0,P2,0
sub-12,34.0,P3,0
sub-12,34.0,P4,0
sub-12,34.0,P5,0
sub-12,34.0,P6,0
sub-12,34.0,P7,0
sub-12,35.0,P1,0
sub-12,35.0,P2,0
sub-12,35.0,P3,0
sub-12,35.0,P4,0
sub-12,35.0,P5,0
sub-12,35.0,P6,0
sub-12,35.0,P7,0
sub-12,35.0,P8,0
sub-12,35.0,P9,1
sub-12,36.0,P1,0
sub-12,36.0,P2,0
sub-12,36.0,P3,0
sub-12,36.0,P4,0
sub-12,36.0,P5,1
sub-12,36.0,P6,0
sub-12,36.0,P7,0
sub-12,36.0,P8,0
sub-12,36.0,P9,0
sub-12,36.0,P10,0
sub-12,37.0,P1,0
sub-12,37.0,P2,0
sub-12,37.0,P3,1
sub-12,37.0,P4,0
sub-12,37.0,P5,0
sub-12,37.0,P6,0
sub-12,37.0,P7,0
sub-12,37.0,P8,0
sub-12,38.0,P1,0
sub-12,38.0,P2,0
sub-12,38.0,P3,0
sub-12,38.0,P4,1
sub-12,38.0,P5,0
sub-12,38.0,P6,0
sub-12,38.0,P7,0
sub-12,38.0,P8,0
sub-12,38.0,P9,0
sub-12,38.0,P10,2
sub-12,39.0,P1,0
sub-12,39.0,P2,0
sub-12,39.0,P3,0
sub-12,39.0,P4,0
sub-12,39.0,P5,0
sub-12,39.0,P6,0
sub-12,39.0,P7,0
sub-12,39.0,P8,0
sub-12,39.0,P9,0
sub-12,41.0,P1,0
sub-12,41.0,P2,0
sub-12,41.0,P3,0
sub-12,41.0,P4,0
sub-12,41.0,P5,0
sub-12,41.0,P6,0
sub-12,42.0,P1,0
sub-12,42.0,P2,0
sub-12,42.0,P3,0
sub-12,42.0,P4,0
sub-12,42.0,P5,0
sub-12,44.0,P1,0
sub-12,44.0,P2,0
sub-12,44.0,P3,0
sub-12,44.0,P4,0
sub-12,44.0,P5,0
sub-12,44.0,P6,1
sub-12,44.0,P7,0
sub-12,44.0,P8,0
sub-12,45.0,P1,0
sub-12,45.0,P2,0
sub-12,45.0,P3,1
sub-12,45.0,P4,0
sub-12,45.0,P5,0
sub-12,45.0,P6,0
sub-12,45.0,P7,0
sub-12,48.0,P1,0
sub-12,48.0,P2,0
sub-12,48.0,P3,1
sub-12,48.0,P4,0
sub-12,48.0,P5,0
sub-12,48.0,P6,0
sub-12,48.0,P7,0
sub-12,48.0,P8,0
sub-12,48.0,P9,0
sub-12,48.0,P10,0
sub-12,50.0,P1,0
sub-12,50.0,P2,0
sub-12,50.0,P3,0
sub-12,50.0,P4,0
sub-12,50.0,P5,2
sub-12,50.0,P6,0
sub-12,50.0,P7,0
sub-12,50.0,P8,0
