participant_id,event_number,central_id,score
sub-07,19,C5,1
sub-07,19,C6,0
sub-07,19,C7,2
sub-07,19,C8,2
sub-07,19,C9,0
sub-07,19,C10,0
sub-07,19,C11,0
sub-07,19,C12,0
sub-07,19,C13,0
sub-07,22,C1,2
sub-07,22,C2,2
sub-07,22,C3,2
sub-07,22,C4,0
sub-07,22,C5,0
sub-07,22,C6,0
sub-07,22,C7,2
sub-07,23,C1,0
sub-07,23,C2,1
sub-07,23,C3,0
sub-07,23,C4,2
sub-07,23,C5,2
sub-07,23,C6,0
sub-07,23,C7,0
sub-07,24,C1,0
sub-07,24,C2,1
sub-07,24,C3,1
sub-07,24,C4,2
sub-07,24,C5,0
sub-07,24,C6,0
sub-07,24,C7,0
sub-07,27,C1,0
sub-07,27,C2,1
sub-07,27,C3,0
sub-07,27,C4,0
sub-07,27,C5,0
sub-07,27,C6,0
sub-07,27,C7,0
sub-07,27,C8,2
sub-07,27,C9,2
sub-07,27,C10,0
sub-07,30,C1,1
sub-07,30,C2,0
sub-07,30,C3,0
sub-07,30,C4,0
sub-07,30,C5,0
sub-07,30,C6,0
sub-07,30,C7,0
sub-07,30,C8,0
sub-07,31,C1,0
sub-07,31,C2,0
sub-07,31,C3,0
sub-07,31,C4,0
sub-07,31,C5,2
sub-07,31,C6,0
sub-07,31,C7,0
sub-07,33,C1,2
sub-07,33,C2,2
sub-07,33,C3,0
sub-07,33,C4,0
sub-07,33,C5,2
sub-07,33,C6,0
sub-07,33,C7,0
sub-07,33,C8,0
sub-07,33,C9,0
sub-07,36,C1,1
sub-07,36,C2,0
sub-07,36,C3,0
sub-07,36,C4,0
sub-07,36,C5,2
sub-07,36,C6,2
sub-07,36,C7,0
sub-07,36,C8,0
sub-07,36,C9,2
sub-07,36,C10,0
sub-07,37,C1,0
sub-07,37,C2,0
sub-07,37,C3,0
sub-07,37,C4,0
sub-07,37,C5,0
sub-07,37,C6,0
sub-07,37,C7,0
sub-07,37,C8,1
sub-07,38,C1,0
sub-07,38,C2,0
sub-07,38,C3,0
sub-07,38,C4,0
sub-07,38,C5,0
sub-07,38,C6,2
sub-07,38,C7,0
sub-07,38,C8,2
sub-07,38,C9,0
sub-07,38,C10,0
sub-07,39,C1,0
sub-07,39,C2,2
sub-07,39,C3,0
sub-07,39,C4,0
sub-07,39,C5,0
sub-07,39,C6,0
sub-07,39,C7,0
sub-07,39,C8,0
sub-07,39,C9,0
sub-07,40,C1,0
sub-07,40,C2,0
sub-07,40,C3,0
sub-07,40,C4,0
sub-07,40,C5,0
sub-07,40,C6,2
sub-07,40,C7,0
sub-07,40,C8,0
sub-07,40,C9,0
sub-07,40,C10,0
sub-07,40,C11,0
sub-07,40,C12,0
sub-07,45,C1,0
sub-07,45,C2,2
sub-07,45,C3,1
sub-07,45,C4,2
sub-07,45,C5,0
sub-07,45,C6,1
sub-07,45,C7,0
sub-07,46,C1,0
sub-07,46,C2,0
sub-07,46,C3,0
sub-07,46,C4,0
sub-07,46,C5,0
sub-07,46,C6,0
sub-07,46,C7,0
sub-07,46,C8,0
sub-07,46,C9,0
sub-07,48,C1,0
sub-07,48,C2,0
sub-07,48,C3,0
sub-07,48,C4,0
sub-07,48,C5,1
sub-07,48,C6,0
sub-07,48,C7,2
sub-07,48,C8,2
sub-07,48,C9,0
sub-07,48,C10,0
sub-07,49,C1,0
sub-07,49,C2,0
sub-07,49,C3,0
sub-07,49,C4,0
sub-07,49,C5,0
sub-07,49,C6,0
sub-07,49,C7,2
sub-07,50,C1,0
sub-07,50,C2,0
sub-07,50,C3,0
sub-07,50,C4,0
sub-07,50,C5,0
sub-07,50,C6,2
sub-07,50,C7,1
sub-07,50,C8,2
