participant_id,event_number,central_id,score
sub-04,33,C7,0
sub-04,33,C8,0
sub-04,33,C9,0
sub-04,34,C1,0
sub-04,34,C2,0
sub-04,34,C3,0
sub-04,34,C4,0
sub-04,34,C5,2
sub-04,34,C6,0
sub-04,34,C7,1
sub-04,35,C1,0
sub-04,35,C2,0
sub-04,35,C3,0
sub-04,35,C4,0
sub-04,35,C5,2
sub-04,35,C6,2
sub-04,35,C7,2
sub-04,35,C8,0
sub-04,35,C9,1
sub-04,36,C1,1
sub-04,36,C2,0
sub-04,36,C3,0
sub-04,36,C4,0
sub-04,36,C5,2
sub-04,36,C6,2
sub-04,36,C7,2
sub-04,36,C8,0
sub-04,36,C9,0
sub-04,36,C10,0
sub-04,37,C1,0
sub-04,37,C2,1
sub-04,37,C3,1
sub-04,37,C4,2
sub-04,37,C5,0
sub-04,37,C6,1
sub-04,37,C7,1
sub-04,37,C8,0
sub-04,38,C1,2
sub-04,38,C2,0
sub-04,38,C3,2
sub-04,38,C4,0
sub-04,38,C5,0
sub-04,38,C6,2
sub-04,38,C7,0
sub-04,38,C8,0
sub-04,38,C9,0
sub-04,38,C10,0
sub-04,39,C1,0
sub-04,39,C2,2
sub-04,39,C3,0
sub-04,39,C4,0
sub-04,39,C5,0
sub-04,39,C6,0
sub-04,39,C7,0
sub-04,39,C8,0
sub-04,39,C9,0
sub-04,40,C1,0
sub-04,40,C2,0
sub-04,40,C3,0
sub-04,40,C4,0
sub-04,40,C5,0
sub-04,40,C6,0
sub-04,40,C7,1
sub-04,40,C8,0
sub-04,40,C9,0
sub-04,40,C10,0
sub-04,40,C11,0
sub-04,40,C12,0
sub-04,43,C1,0
sub-04,43,C2,0
sub-04,43,C3,0
sub-04,43,C4,2
sub-04,43,C5,1
sub-04,43,C6,2
sub-04,43,C7,0
sub-04,43,C8,0
sub-04,44,C1,1
sub-04,44,C2,0
sub-04,44,C3,0
sub-04,44,C4,0
sub-04,44,C5,2
sub-04,44,C6,1
sub-04,44,C7,2
sub-04,44,C8,0
sub-04,45,C1,0
sub-04,45,C2,0
sub-04,45,C3,0
sub-04,45,C4,2
sub-04,45,C5,0
sub-04,45,C6,0
sub-04,45,C7,1
sub-04,47,C1,0
sub-04,47,C2,0
sub-04,47,C3,1
sub-04,47,C4,1
sub-04,47,C5,0
sub-04,47,C6,0
sub-04,47,C7,0
sub-04,47,C8,0
