participant_id,event_number,central_id,score
sub-08,25.0,C5,0
sub-08,25.0,C6,0
sub-08,25.0,C7,2
sub-08,25.0,C8,2
sub-08,25.0,C9,0
sub-08,26.0,C1,1
sub-08,26.0,C2,2
sub-08,26.0,C3,2
sub-08,26.0,C4,2
sub-08,26.0,C5,0
sub-08,26.0,C6,0
sub-08,27.0,C1,2
sub-08,27.0,C2,2
sub-08,27.0,C3,0
sub-08,27.0,C4,2
sub-08,27.0,C5,1
sub-08,27.0,C6,2
sub-08,27.0,C7,2
sub-08,27.0,C8,2
sub-08,27.0,C9,2
sub-08,27.0,C10,0
sub-08,29.0,C1,1
sub-08,29.0,C2,0
sub-08,29.0,C3,0
sub-08,29.0,C4,0
sub-08,29.0,C5,1
sub-08,29.0,C6,2
sub-08,29.0,C7,2
sub-08,29.0,C8,0
sub-08,30.0,C1,1
sub-08,30.0,C2,0
sub-08,30.0,C3,0
sub-08,30.0,C4,0
sub-08,30.0,C5,0
sub-08,30.0,C6,0
sub-08,30.0,C7,0
sub-08,30.0,C8,0
sub-08,31.0,C1,0
sub-08,31.0,C2,2
sub-08,31.0,C3,2
sub-08,31.0,C4,0
sub-08,31.0,C5,2
sub-08,31.0,C6,1
sub-08,31.0,C7,0
sub-08,32.0,C1,0
sub-08,32.0,C2,2
sub-08,32.0,C3,1
sub-08,32.0,C4,2
sub-08,32.0,C5,0
sub-08,32.0,C6,2
sub-08,32.0,C7,0
sub-08,32.0,C8,0
sub-08,34.0,C1,0
sub-08,34.0,C2,0
sub-08,34.0,C3,0
sub-08,34.0,C4,2
sub-08,34.0,C5,0
sub-08,34.0,C6,2
sub-08,34.0,C7,0
sub-08,35.0,C1,0
sub-08,35.0,C2,0
sub-08,35.0,C3,0
sub-08,35.0,C4,0
sub-08,35.0,C5,2
sub-08,35.0,C6,2
sub-08,35.0,C7,2
sub-08,35.0,C8,0
sub-08,35.0,C9,0
sub-08,36.0,C1,1
sub-08,36.0,C2,2
sub-08,36.0,C3,0
sub-08,36.0,C4,1
sub-08,36.0,C5,2
sub-08,36.0,C6,2
sub-08,36.0,C7,2
sub-08,36.0,C8,0
sub-08,36.0,C9,2
sub-08,36.0,C10,0
sub-08,37.0,C1,0
sub-08,37.0,C2,0
sub-08,37.0,C3,0
sub-08,37.0,C4,0
sub-08,37.0,C5,2
sub-08,37.0,C6,0
sub-08,37.0,C7,0
sub-08,37.0,C8,0
sub-08,38.0,C1,2
sub-08,38.0,C2,0
sub-08,38.0,C3,0
sub-08,38.0,C4,2
sub-08,38.0,C5,0
sub-08,38.0,C6,1
sub-08,38.0,C7,0
sub-08,38.0,C8,2
sub-08,38.0,C9,0
sub-08,38.0,C10,0
sub-08,39.0,C1,2
sub-08,39.0,C2,2
sub-08,39.0,C3,0
sub-08,39.0,C4,0
sub-08,39.0,C5,0
sub-08,39.0,C6,0
sub-08,39.0,C7,0
sub-08,39.0,C8,0
sub-08,39.0,C9,0
sub-08,40.0,C1,0
sub-08,40.0,C2,0
sub-08,40.0,C3,0
sub-08,40.0,C4,0
sub-08,40.0,C5,0
sub-08,40.0,C6,0
sub-08,40.0,C7,2
sub-08,40.0,C8,2
sub-08,40.0,C9,0
sub-08,40.0,C10,2
sub-08,40.0,C11,0
sub-08,40.0,C12,0
sub-08,42.0,C1,0
sub-08,42.0,C2,2
sub-08,42.0,C3,0
sub-08,42.0,C4,0
sub-08,42.0,C5,0
sub-08,43.0,C1,0
sub-08,43.0,C2,0
sub-08,43.0,C3,0
sub-08,43.0,C4,0
sub-08,43.0,C5,0
sub-08,43.0,C6,0
sub-08,43.0,C7,0
sub-08,43.0,C8,0
sub-08,44.0,C1,1
sub-08,44.0,C2,0
sub-08,44.0,C3,0
sub-08,44.0,C4,2
sub-08,44.0,C5,2
sub-08,44.0,C6,1
sub-08,44.0,C7,2
sub-08,44.0,C8,0
sub-08,45.0,C1,0
sub-08,45.0,C2,2
sub-08,45.0,C3,0
sub-08,45.0,C4,2
sub-08,45.0,C5,0
sub-08,45.0,C6,0
sub-08,45.0,C7,0
sub-08,46.0,C1,2
sub-08,46.0,C2,2
sub-08,46.0,C3,0
sub-08,46.0,C4,0
sub-08,46.0,C5,0
sub-08,46.0,C6,0
sub-08,46.0,C7,2
sub-08,46.0,C8,2
sub-08,46.0,C9,0
sub-08,47.0,C1,2
sub-08,47.0,C2,2
sub-08,47.0,C3,1
sub-08,47.0,C4,2
sub-08,47.0,C5,1
sub-08,47.0,C6,0
sub-08,47.0,C7,0
sub-08,47.0,C8,0
sub-08,48.0,C1,1
sub-08,48.0,C2,2
sub-08,48.0,C3,2
sub-08,48.0,C4,1
sub-08,48.0,C5,2
sub-08,48.0,C6,2
sub-08,48.0,C7,2
sub-08,48.0,C8,1
sub-08,48.0,C9,0
sub-08,48.0,C10,2
sub-08,49.0,C1,0
sub-08,49.0,C2,0
sub-08,49.0,C3,0
sub-08,49.0,C4,0
sub-08,49.0,C5,0
sub-08,49.0,C6,2
sub-08,49.0,C7,2
sub-08,50.0,C1,0
sub-08,50.0,C2,0
sub-08,50.0,C3,2
sub-08,50.0,C4,1
sub-08,50.0,C5,2
sub-08,50.0,C6,2
sub-08,50.0,C7,1
sub-08,50.0,C8,2
