participant_id,event_number,central_id,score
sub-10,35,C3,0
sub-10,35,C4,0
sub-10,35,C5,2
sub-10,35,C6,1
sub-10,35,C7,1
sub-10,35,C8,0
sub-10,35,C9,0
sub-10,36,C1,2
sub-10,36,C2,2
sub-10,36,C3,0
sub-10,36,C4,1
sub-10,36,C5,2
sub-10,36,C6,2
sub-10,36,C7,2
sub-10,36,C8,1
sub-10,36,C9,2
sub-10,36,C10,0
sub-10,37,C1,0
sub-10,37,C2,1
sub-10,37,C3,2
sub-10,37,C4,2
sub-10,37,C5,0
sub-10,37,C6,2
sub-10,37,C7,2
sub-10,37,C8,0
sub-10,38,C1,1
sub-10,38,C2,0
sub-10,38,C3,0
sub-10,38,C4,0
sub-10,38,C5,0
sub-10,38,C6,2
sub-10,38,C7,0
sub-10,38,C8,2
sub-10,38,C9,0
sub-10,38,C10,0
sub-10,39,C1,0
sub-10,39,C2,2
sub-10,39,C3,0
sub-10,39,C4,0
sub-10,39,C5,0
sub-10,39,C6,0
sub-10,39,C7,0
sub-10,39,C8,0
sub-10,39,C9,0
sub-10,40,C1,2
sub-10,40,C2,2
sub-10,40,C3,0
sub-10,40,C4,0
sub-10,40,C5,0
sub-10,40,C6,1
sub-10,40,C7,2
sub-10,40,C8,0
sub-10,40,C9,0
sub-10,40,C10,0
sub-10,40,C11,0
sub-10,40,C12,0
sub-10,41,C1,0
sub-10,41,C2,0
sub-10,41,C3,0
sub-10,41,C4,0
sub-10,41,C5,2
sub-10,41,C6,0
sub-10,42,C1,0
sub-10,42,C2,2
sub-10,42,C3,0
sub-10,42,C4,0
sub-10,42,C5,0
sub-10,43,C1,0
sub-10,43,C2,0
sub-10,43,C3,0
sub-10,43,C4,2
sub-10,43,C5,1
sub-10,43,C6,0
sub-10,43,C7,1
sub-10,43,C8,0
sub-10,44,C1,0
sub-10,44,C2,0
sub-10,44,C3,0
sub-10,44,C4,0
sub-10,44,C5,2
sub-10,44,C6,1
sub-10,44,C7,2
sub-10,44,C8,0
sub-10,45,C1,1
sub-10,45,C2,0
sub-10,45,C3,2
sub-10,45,C4,2
sub-10,45,C5,0
sub-10,45,C6,2
sub-10,45,C7,1
sub-10,48,C1,0
sub-10,48,C2,0
sub-10,48,C3,0
sub-10,48,C4,0
sub-10,48,C5,2
sub-10,48,C6,2
sub-10,48,C7,1
sub-10,48,C8,2
sub-10,48,C9,0
sub-10,48,C10,2
sub-10,49,C1,0
sub-10,49,C2,0
sub-10,49,C3,0
sub-10,49,C4,0
sub-10,49,C5,0
sub-10,49,C6,1
sub-10,49,C7,2
sub-10,50,C1,0
sub-10,50,C2,0
sub-10,50,C3,0
sub-10,50,C4,0
sub-10,50,C5,1
sub-10,50,C6,0
sub-10,50,C7,1
sub-10,50,C8,1
