participant_id,event_number,central_id,score
sub-01,49.0,C2,0
sub-01,49.0,C3,0
sub-01,49.0,C4,1
sub-01,49.0,C5,2
sub-01,50.0,C1,0
sub-01,50.0,C2,2
sub-01,50.0,C3,1
sub-01,50.0,C4,2
sub-02,1.0,C1,0
sub-02,1.0,C2,0
sub-02,2.0,C1,1
sub-02,2.0,C2,0
sub-02,3.0,C1,2
sub-02,3.0,C2,0
sub-02,3.0,C3,0
sub-02,4.0,C1,0
sub-02,4.0,C2,0
sub-02,4.0,C3,0
sub-02,4.0,C4,0
sub-02,4.0,C5,0
sub-02,4.0,C6,0
sub-02,4.0,C7,0
sub-02,5.0,C1,2
sub-02,5.0,C2,0
sub-02,5.0,C3,0
sub-02,6.0,C1,0
sub-02,6.0,C2,0
sub-02,6.0,C3,0
sub-02,6.0,C4,0
sub-02,7.0,C1,0
sub-02,7.0,C2,0
sub-02,7.0,C3,0
sub-02,8.0,C1,0
sub-02,8.0,C2,0
sub-02,8.0,C3,0
sub-02,9.0,C1,0
sub-02,9.0,C2,0
sub-02,9.0,C3,0
sub-02,10.0,C1,0
sub-02,10.0,C2,0
sub-02,10.0,C3,0
sub-02,10.0,C4,0
sub-02,11.0,C1,0
sub-02,11.0,C2,0
sub-02,11.0,C3,0
sub-02,11.0,C4,0
sub-02,12.0,C1,0
sub-02,12.0,C2,0
sub-02,12.0,C3,0
sub-02,12.0,C4,0
sub-02,12.0,C5,0
sub-02,12.0,C6,0
sub-02,13.0,C1,1
sub-02,13.0,C2,0
sub-02,13.0,C3,2
sub-02,13.0,C4,2
sub-02,13.0,C5,0
sub-02,14.0,C1,1
sub-02,14.0,C2,0
sub-02,14.0,C3,0
sub-02,14.0,C4,1
sub-02,15.0,C1,2
sub-02,15.0,C2,0
sub-02,15.0,C3,2
sub-02,16.0,C1,1
sub-02,16.0,C2,0
sub-02,16.0,C3,0
sub-02,16.0,C4,0
sub-02,16.0,C5,2
sub-02,17.0,C1,0
sub-02,17.0,C2,0
sub-02,18.0,C1,0
sub-02,18.0,C2,0
sub-02,19.0,C1,1
sub-02,19.0,C2,2
sub-02,19.0,C3,2
sub-02,19.0,C4,1
sub-02,20.0,C1,0
sub-02,20.0,C2,0
sub-02,20.0,C3,0
sub-02,21.0,C1,0
sub-02,21.0,C2,0
sub-02,22.0,C1,1
sub-02,22.0,C2,0
sub-02,22.0,C3,1
sub-02,22.0,C4,0
sub-02,22.0,C5,2
sub-02,23.0,C1,0
sub-02,23.0,C2,0
sub-02,24.0,C1,0
sub-02,24.0,C2,1
sub-02,24.0,C3,1
sub-02,24.0,C4,2
sub-02,24.0,C5,2
sub-02,25.0,C1,2
sub-02,25.0,C2,0
sub-02,25.0,C3,0
sub-02,25.0,C4,2
sub-02,25.0,C5,0
sub-02,25.0,C6,0
sub-02,25.0,C7,2
sub-02,25.0,C8,0
sub-02,25.0,C9,0
sub-02,26.0,C1,2
sub-02,26.0,C2,0
sub-02,26.0,C3,1
sub-02,27.0,C1,0
sub-02,27.0,C2,0
sub-02,27.0,C3,0
sub-02,27.0,C4,0
sub-02,27.0,C5,0
sub-02,27.0,C6,0
sub-02,28.0,C1,0
sub-02,28.0,C2,0
sub-02,29.0,C1,0
sub-02,29.0,C2,0
sub-02,29.0,C3,1
sub-02,29.0,C4,2
sub-02,29.0,C5,0
sub-02,29.0,C6,0
sub-02,29.0,C7,0
sub-02,29.0,C8,0
sub-02,30.0,C1,2
sub-02,30.0,C2,2
sub-02,30.0,C3,1
sub-02,30.0,C4,2
sub-02,30.0,C5,2
sub-02,31.0,C1,0
sub-02,31.0,C2,0
sub-02,31.0,C3,0
sub-02,31.0,C4,0
sub-02,32.0,C1,0
sub-02,32.0,C2,0
sub-02,32.0,C3,0
sub-02,32.0,C4,0
sub-02,32.0,C5,0
sub-02,33.0,C1,0
sub-02,33.0,C2,0
sub-02,33.0,C3,0
sub-02,33.0,C4,0
sub-02,33.0,C5,0
sub-02,33.0,C6,0
sub-02,33.0,C7,0
sub-02,33.0,C8,0
sub-02,34.0,C1,0
sub-02,34.0,C2,2
sub-02,34.0,C3,1
sub-02,34.0,C4,2
sub-02,34.0,C5,0
sub-02,34.0,C6,0
sub-02,34.0,C7,2
sub-02,35.0,C1,2
sub-02,35.0,C2,1
sub-02,35.0,C3,2
sub-02,35.0,C4,0
sub-02,36.0,C1,2
sub-02,36.0,C2,1
sub-02,36.0,C3,2
sub-02,36.0,C4,1
sub-02,36.0,C5,0
sub-02,36.0,C6,2
sub-02,36.0,C7,1
sub-02,37.0,C1,0
sub-02,37.0,C2,2
sub-02,37.0,C3,0
sub-02,38.0,C1,2
sub-02,38.0,C2,0
sub-02,38.0,C3,0
sub-02,38.0,C4,2
sub-02,38.0,C5,0
sub-02,39.0,C1,2
sub-02,39.0,C2,0
sub-02,39.0,C3,1
sub-02,40.0,C1,0
sub-02,40.0,C2,0
sub-02,40.0,C3,0
sub-02,40.0,C4,0
sub-02,41.0,C1,0
sub-02,41.0,C2,0
sub-02,41.0,C3,2
sub-02,42.0,C1,0
sub-02,42.0,C2,0
sub-02,43.0,C1,0
sub-02,43.0,C2,0
sub-02,43.0,C3,0
sub-02,44.0,C1,2
sub-02,44.0,C2,2
sub-02,44.0,C3,0
sub-02,45.0,C1,2
sub-02,45.0,C2,2
sub-02,45.0,C3,0
sub-02,45.0,C4,2
sub-02,45.0,C5,0
sub-02,46.0,C1,0
sub-02,46.0,C2,0
sub-02,46.0,C3,0
sub-02,46.0,C4,0
sub-02,46.0,C5,0
sub-02,47.0,C1,0
sub-02,47.0,C2,0
sub-02,47.0,C3,0
sub-02,47.0,C4,0
sub-02,47.0,C5,0
sub-02,48.0,C1,0
sub-02,48.0,C2,0
sub-02,48.0,C3,0
sub-02,48.0,C4,0
sub-02,48.0,C5,0
sub-02,48.0,C6,0
sub-02,49.0,C1,0
sub-02,49.0,C2,2
sub-02,49.0,C3,2
sub-02,49.0,C4,2
sub-02,49.0,C5,0
sub-02,50.0,C1,0
sub-02,50.0,C2,0
sub-02,50.0,C3,0
sub-02,50.0,C4,0
sub-03,1.0,C1,0
sub-03,1.0,C2,0
sub-03,2.0,C1,1
sub-03,2.0,C2,0
sub-03,3.0,C1,1
sub-03,3.0,C2,0
sub-03,3.0,C3,0
sub-03,4.0,C1,0
sub-03,4.0,C2,2
sub-03,4.0,C3,2
sub-03,4.0,C4,0
sub-03,4.0,C5,0
sub-03,4.0,C6,0
sub-03,4.0,C7,0
sub-03,5.0,C1,2
sub-03,5.0,C2,2
sub-03,5.0,C3,0
sub-03,6.0,C1,0
sub-03,6.0,C2,0
sub-03,6.0,C3,0
sub-03,6.0,C4,0
sub-03,7.0,C1,0
sub-03,7.0,C2,0
sub-03,7.0,C3,0
sub-03,8.0,C1,1
sub-03,8.0,C2,0
sub-03,8.0,C3,0
sub-03,9.0,C1,1
sub-03,9.0,C2,1
sub-03,9.0,C3,2
sub-03,10.0,C1,1
sub-03,10.0,C2,0
sub-03,10.0,C3,0
sub-03,10.0,C4,1
sub-03,11.0,C1,1
sub-03,11.0,C2,0
sub-03,11.0,C3,0
sub-03,11.0,C4,2
sub-03,12.0,C1,0
sub-03,12.0,C2,0
sub-03,12.0,C3,0
sub-03,12.0,C4,0
sub-03,12.0,C5,0
sub-03,12.0,C6,0
sub-03,13.0,C1,2
sub-03,13.0,C2,2
sub-03,13.0,C3,2
sub-03,13.0,C4,2
sub-03,13.0,C5,0
sub-03,14.0,C1,2
sub-03,14.0,C2,1
sub-03,14.0,C3,0
sub-03,14.0,C4,2
sub-03,15.0,C1,0
sub-03,15.0,C2,0
sub-03,15.0,C3,0
sub-03,16.0,C1,2
sub-03,16.0,C2,2
sub-03,16.0,C3,2
sub-03,16.0,C4,1
sub-03,16.0,C5,2
sub-03,17.0,C1,0
sub-03,17.0,C2,0
sub-03,18.0,C1,0
sub-03,18.0,C2,0
sub-03,19.0,C1,2
sub-03,19.0,C2,1
sub-03,19.0,C3,1
sub-03,19.0,C4,0
sub-03,20.0,C1,0
sub-03,20.0,C2,0
sub-03,20.0,C3,0
sub-03,21.0,C1,0
sub-03,21.0,C2,0
sub-03,22.0,C1,2
sub-03,22.0,C2,2
sub-03,22.0,C3,0
sub-03,22.0,C4,0
sub-03,22.0,C5,0
sub-03,23.0,C1,0
sub-03,23.0,C2,0
sub-03,24.0,C1,1
sub-03,24.0,C2,2
sub-03,24.0,C3,0
sub-03,24.0,C4,1
sub-03,24.0,C5,0
sub-03,25.0,C1,0
sub-03,25.0,C2,0
sub-03,25.0,C3,0
sub-03,25.0,C4,0
sub-03,25.0,C5,0
sub-03,25.0,C6,0
sub-03,25.0,C7,0
sub-03,25.0,C8,0
sub-03,25.0,C9,0
sub-03,26.0,C1,0
sub-03,26.0,C2,0
sub-03,26.0,C3,0
sub-03,27.0,C1,0
sub-03,27.0,C2,0
sub-03,27.0,C3,0
sub-03,27.0,C4,0
sub-03,27.0,C5,0
sub-03,27.0,C6,0
sub-03,28.0,C1,0
sub-03,28.0,C2,0
sub-03,29.0,C1,0
sub-03,29.0,C2,0
sub-03,29.0,C3,0
sub-03,29.0,C4,0
sub-03,29.0,C5,2
sub-03,29.0,C6,0
sub-03,29.0,C7,0
sub-03,29.0,C8,0
sub-03,30.0,C1,2
sub-03,30.0,C2,0
sub-03,30.0,C3,0
sub-03,30.0,C4,0
sub-03,30.0,C5,0
sub-03,31.0,C1,0
sub-03,31.0,C2,0
sub-03,31.0,C3,0
sub-03,31.0,C4,0
sub-03,32.0,C1,0
sub-03,32.0,C2,0
sub-03,32.0,C3,0
sub-03,32.0,C4,0
sub-03,32.0,C5,0
sub-03,33.0,C1,0
sub-03,33.0,C2,1
sub-03,33.0,C3,2
sub-03,33.0,C4,2
sub-03,33.0,C5,2
sub-03,33.0,C6,2
sub-03,33.0,C7,2
sub-03,33.0,C8,0
sub-03,34.0,C1,2
sub-03,34.0,C2,2
sub-03,34.0,C3,1
sub-03,34.0,C4,0
sub-03,34.0,C5,2
sub-03,34.0,C6,0
sub-03,34.0,C7,2
sub-03,35.0,C1,0
sub-03,35.0,C2,2
sub-03,35.0,C3,2
sub-03,35.0,C4,1
sub-03,36.0,C1,2
sub-03,36.0,C2,2
sub-03,36.0,C3,2
sub-03,36.0,C4,2
sub-03,36.0,C5,2
sub-03,36.0,C6,2
sub-03,36.0,C7,0
sub-03,37.0,C1,0
sub-03,37.0,C2,1
sub-03,37.0,C3,1
sub-03,38.0,C1,2
sub-03,38.0,C2,2
sub-03,38.0,C3,0
sub-03,38.0,C4,2
sub-03,38.0,C5,0
sub-03,39.0,C1,0
sub-03,39.0,C2,0
sub-03,39.0,C3,0
sub-03,40.0,C1,2
sub-03,40.0,C2,2
sub-03,40.0,C3,2
sub-03,40.0,C4,0
sub-03,41.0,C1,0
sub-03,41.0,C2,0
sub-03,41.0,C3,0
sub-03,42.0,C1,2
sub-03,42.0,C2,0
sub-03,43.0,C1,0
sub-03,43.0,C2,0
sub-03,43.0,C3,0
sub-03,44.0,C1,2
sub-03,44.0,C2,0
sub-03,44.0,C3,0
sub-03,45.0,C1,2
sub-03,45.0,C2,0
sub-03,45.0,C3,0
sub-03,45.0,C4,2
sub-03,45.0,C5,1
sub-03,46.0,C1,2
sub-03,46.0,C2,2
sub-03,46.0,C3,0
sub-03,46.0,C4,1
sub-03,46.0,C5,2
sub-03,47.0,C1,2
sub-03,47.0,C2,1
sub-03,47.0,C3,0
sub-03,47.0,C4,2
sub-03,47.0,C5,0
sub-03,48.0,C1,0
sub-03,48.0,C2,2
sub-03,48.0,C3,2
sub-03,48.0,C4,1
sub-03,48.0,C5,0
sub-03,48.0,C6,1
sub-03,49.0,C1,0
sub-03,49.0,C2,0
sub-03,49.0,C3,1
sub-03,49.0,C4,0
sub-03,49.0,C5,2
sub-03,50.0,C1,0
sub-03,50.0,C2,0
sub-03,50.0,C3,0
sub-03,50.0,C4,0
sub-04,1.0,C1,0
sub-04,1.0,C2,0
sub-04,2.0,C1,0
sub-04,2.0,C2,1
sub-04,3.0,C1,2
sub-04,3.0,C2,0
sub-04,3.0,C3,0
sub-04,4.0,C1,0
sub-04,4.0,C2,0
sub-04,4.0,C3,0
sub-04,4.0,C4,0
sub-04,4.0,C5,2
sub-04,4.0,C6,0
sub-04,4.0,C7,2
sub-04,5.0,C1,2
sub-04,5.0,C2,2
sub-04,5.0,C3,0
sub-04,6.0,C1,0
sub-04,6.0,C2,0
sub-04,6.0,C3,0
sub-04,6.0,C4,0
sub-04,7.0,C1,0
sub-04,7.0,C2,0
sub-04,7.0,C3,0
sub-04,8.0,C1,2
sub-04,8.0,C2,0
sub-04,8.0,C3,0
sub-04,9.0,C1,0
sub-04,9.0,C2,1
sub-04,9.0,C3,0
sub-04,10.0,C1,2
sub-04,10.0,C2,1
sub-04,10.0,C3,0
sub-04,10.0,C4,1
sub-04,11.0,C1,0
sub-04,11.0,C2,0
sub-04,11.0,C3,1
sub-04,11.0,C4,1
sub-04,12.0,C1,0
sub-04,12.0,C2,0
sub-04,12.0,C3,0
sub-04,12.0,C4,1
sub-04,12.0,C5,2
sub-04,12.0,C6,0
sub-04,13.0,C1,0
sub-04,13.0,C2,2
sub-04,13.0,C3,2
sub-04,13.0,C4,2
sub-04,13.0,C5,0
sub-04,14.0,C1,2
sub-04,14.0,C2,2
sub-04,14.0,C3,2
sub-04,14.0,C4,0
sub-04,15.0,C1,2
sub-04,15.0,C2,1
sub-04,15.0,C3,2
sub-04,16.0,C1,2
sub-04,16.0,C2,2
sub-04,16.0,C3,2
sub-04,16.0,C4,2
sub-04,16.0,C5,1
sub-04,17.0,C1,0
sub-04,17.0,C2,0
sub-04,18.0,C1,0
sub-04,18.0,C2,0
sub-04,19.0,C1,0
sub-04,19.0,C2,0
sub-04,19.0,C3,1
sub-04,19.0,C4,0
sub-04,20.0,C1,0
sub-04,20.0,C2,0
sub-04,20.0,C3,0
sub-04,21.0,C1,0
sub-04,21.0,C2,0
sub-04,22.0,C1,2
sub-04,22.0,C2,2
sub-04,22.0,C3,1
sub-04,22.0,C4,2
sub-04,22.0,C5,1
sub-04,23.0,C1,0
sub-04,23.0,C2,0
sub-04,24.0,C1,0
sub-04,24.0,C2,1
sub-04,24.0,C3,2
sub-04,24.0,C4,0
sub-04,24.0,C5,0
sub-04,25.0,C1,2
sub-04,25.0,C2,1
sub-04,25.0,C3,0
sub-04,25.0,C4,0
sub-04,25.0,C5,0
sub-04,25.0,C6,0
sub-04,25.0,C7,0
sub-04,25.0,C8,0
sub-04,25.0,C9,0
sub-04,26.0,C1,0
sub-04,26.0,C2,0
sub-04,26.0,C3,0
sub-04,27.0,C1,2
sub-04,27.0,C2,2
sub-04,27.0,C3,0
sub-04,27.0,C4,0
sub-04,27.0,C5,2
sub-04,27.0,C6,1
sub-04,28.0,C1,0
sub-04,28.0,C2,0
sub-04,29.0,C1,0
sub-04,29.0,C2,0
sub-04,29.0,C3,0
sub-04,29.0,C4,0
sub-04,29.0,C5,0
sub-04,29.0,C6,0
sub-04,29.0,C7,0
sub-04,29.0,C8,0
sub-04,30.0,C1,2
sub-04,30.0,C2,1
sub-04,30.0,C3,2
sub-04,30.0,C4,0
sub-04,30.0,C5,0
sub-04,31.0,C1,0
sub-04,31.0,C2,0
sub-04,31.0,C3,0
sub-04,31.0,C4,0
sub-04,32.0,C1,0
sub-04,32.0,C2,0
sub-04,32.0,C3,0
sub-04,32.0,C4,0
sub-04,32.0,C5,0
sub-04,33.0,C1,0
sub-04,33.0,C2,1
sub-04,33.0,C3,0
sub-04,33.0,C4,2
sub-04,33.0,C5,2
sub-04,33.0,C6,0
sub-04,33.0,C7,0
sub-04,33.0,C8,0
sub-04,34.0,C1,0
sub-04,34.0,C2,2
sub-04,34.0,C3,0
sub-04,34.0,C4,0
sub-04,34.0,C5,0
sub-04,34.0,C6,0
sub-04,34.0,C7,2
sub-04,35.0,C1,2
sub-04,35.0,C2,2
sub-04,35.0,C3,2
sub-04,35.0,C4,2
sub-04,36.0,C1,2
sub-04,36.0,C2,2
sub-04,36.0,C3,2
sub-04,36.0,C4,2
sub-04,36.0,C5,0
sub-04,36.0,C6,0
sub-04,36.0,C7,0
sub-04,37.0,C1,0
sub-04,37.0,C2,0
sub-04,37.0,C3,1
sub-04,38.0,C1,2
sub-04,38.0,C2,0
sub-04,38.0,C3,0
sub-04,38.0,C4,2
sub-04,38.0,C5,0
sub-04,39.0,C1,2
sub-04,39.0,C2,0
sub-04,39.0,C3,0
sub-04,40.0,C1,0
sub-04,40.0,C2,0
sub-04,40.0,C3,0
sub-04,40.0,C4,0
sub-04,41.0,C1,0
sub-04,41.0,C2,0
sub-04,41.0,C3,0
sub-04,42.0,C1,0
sub-04,42.0,C2,0
sub-04,43.0,C1,0
sub-04,43.0,C2,0
sub-04,43.0,C3,1
sub-04,44.0,C1,2
sub-04,44.0,C2,0
sub-04,44.0,C3,0
sub-04,45.0,C1,1
sub-04,45.0,C2,0
sub-04,45.0,C3,0
sub-04,45.0,C4,2
sub-04,45.0,C5,0
sub-04,46.0,C1,0
sub-04,46.0,C2,0
sub-04,46.0,C3,0
sub-04,46.0,C4,0
sub-04,46.0,C5,0
sub-04,47.0,C1,0
sub-04,47.0,C2,0
sub-04,47.0,C3,0
sub-04,47.0,C4,1
sub-04,47.0,C5,0
sub-04,48.0,C1,0
sub-04,48.0,C2,0
sub-04,48.0,C3,0
sub-04,48.0,C4,0
sub-04,48.0,C5,0
sub-04,48.0,C6,0
sub-04,49.0,C1,0
sub-04,49.0,C2,0
sub-04,49.0,C3,0
sub-04,49.0,C4,0
sub-04,49.0,C5,0
sub-04,50.0,C1,0
sub-04,50.0,C2,0
sub-04,50.0,C3,0
sub-04,50.0,C4,0
sub-05,1.0,C1,0
sub-05,1.0,C2,0
sub-05,2.0,C1,1
sub-05,2.0,C2,0
sub-05,3.0,C1,0
sub-05,3.0,C2,0
sub-05,3.0,C3,0
sub-05,4.0,C1,0
sub-05,4.0,C2,0
sub-05,4.0,C3,0
sub-05,4.0,C4,0
sub-05,4.0,C5,2
sub-05,4.0,C6,0
sub-05,4.0,C7,2
sub-05,5.0,C1,1
sub-05,5.0,C2,2
sub-05,5.0,C3,0
sub-05,6.0,C1,0
sub-05,6.0,C2,0
sub-05,6.0,C3,0
sub-05,6.0,C4,0
sub-05,7.0,C1,0
sub-05,7.0,C2,0
sub-05,7.0,C3,0
sub-05,8.0,C1,1
sub-05,8.0,C2,0
sub-05,8.0,C3,0
sub-05,9.0,C1,1
sub-05,9.0,C2,2
sub-05,9.0,C3,0
sub-05,10.0,C1,2
sub-05,10.0,C2,1
sub-05,10.0,C3,2
sub-05,10.0,C4,2
sub-05,11.0,C1,2
sub-05,11.0,C2,0
sub-05,11.0,C3,0
sub-05,11.0,C4,0
sub-05,12.0,C1,2
sub-05,12.0,C2,2
sub-05,12.0,C3,1
sub-05,12.0,C4,0
sub-05,12.0,C5,1
sub-05,12.0,C6,0
sub-05,13.0,C1,2
sub-05,13.0,C2,0
sub-05,13.0,C3,2
sub-05,13.0,C4,2
sub-05,13.0,C5,0
sub-05,14.0,C1,1
sub-05,14.0,C2,2
sub-05,14.0,C3,0
sub-05,14.0,C4,2
sub-05,15.0,C1,2
sub-05,15.0,C2,1
sub-05,15.0,C3,0
sub-05,16.0,C1,2
sub-05,16.0,C2,2
sub-05,16.0,C3,0
sub-05,16.0,C4,1
sub-05,16.0,C5,2
sub-05,17.0,C1,0
sub-05,17.0,C2,0
sub-05,18.0,C1,0
sub-05,18.0,C2,0
sub-05,19.0,C1,1
sub-05,19.0,C2,1
sub-05,19.0,C3,2
sub-05,19.0,C4,0
sub-05,20.0,C1,0
sub-05,20.0,C2,0
sub-05,20.0,C3,0
sub-05,21.0,C1,0
sub-05,21.0,C2,0
sub-05,22.0,C1,2
sub-05,22.0,C2,2
sub-05,22.0,C3,1
sub-05,22.0,C4,0
sub-05,22.0,C5,0
sub-05,23.0,C1,0
sub-05,23.0,C2,0
sub-05,24.0,C1,0
sub-05,24.0,C2,2
sub-05,24.0,C3,2
sub-05,24.0,C4,1
sub-05,24.0,C5,0
sub-05,25.0,C1,0
sub-05,25.0,C2,0
sub-05,25.0,C3,0
sub-05,25.0,C4,0
sub-05,25.0,C5,0
sub-05,25.0,C6,0
sub-05,25.0,C7,0
sub-05,25.0,C8,0
sub-05,25.0,C9,0
sub-05,26.0,C1,0
sub-05,26.0,C2,0
sub-05,26.0,C3,0
sub-05,27.0,C1,2
sub-05,27.0,C2,2
sub-05,27.0,C3,0
sub-05,27.0,C4,1
sub-05,27.0,C5,2
sub-05,27.0,C6,1
sub-05,28.0,C1,0
sub-05,28.0,C2,0
sub-05,29.0,C1,0
sub-05,29.0,C2,0
sub-05,29.0,C3,2
sub-05,29.0,C4,1
sub-05,29.0,C5,0
sub-05,29.0,C6,0
sub-05,29.0,C7,0
sub-05,29.0,C8,0
sub-05,30.0,C1,0
sub-05,30.0,C2,2
sub-05,30.0,C3,0
sub-05,30.0,C4,0
sub-05,30.0,C5,0
sub-05,31.0,C1,0
sub-05,31.0,C2,1
sub-05,31.0,C3,0
sub-05,31.0,C4,0
sub-05,32.0,C1,0
sub-05,32.0,C2,0
sub-05,32.0,C3,0
sub-05,32.0,C4,0
sub-05,32.0,C5,0
sub-05,33.0,C1,0
sub-05,33.0,C2,0
sub-05,33.0,C3,0
sub-05,33.0,C4,0
sub-05,33.0,C5,0
sub-05,33.0,C6,0
sub-05,33.0,C7,0
sub-05,33.0,C8,0
sub-05,34.0,C1,2
sub-05,34.0,C2,1
sub-05,34.0,C3,2
sub-05,34.0,C4,0
sub-05,34.0,C5,2
sub-05,34.0,C6,0
sub-05,34.0,C7,0
sub-05,35.0,C1,1
sub-05,35.0,C2,2
sub-05,35.0,C3,2
sub-05,35.0,C4,1
sub-05,36.0,C1,2
sub-05,36.0,C2,2
sub-05,36.0,C3,2
sub-05,36.0,C4,2
sub-05,36.0,C5,1
sub-05,36.0,C6,0
sub-05,36.0,C7,0
sub-05,37.0,C1,0
sub-05,37.0,C2,2
sub-05,37.0,C3,0
