participant_id,event_number,central_id,score
sub-13,19,C2,2
sub-13,19,C3,0
sub-13,19,C4,2
sub-13,19,C5,2
sub-13,19,C6,0
sub-13,19,C7,2
sub-13,19,C8,2
sub-13,19,C9,0
sub-13,19,C10,0
sub-13,19,C11,0
sub-13,19,C12,0
sub-13,19,C13,1
sub-13,20,C1,0
sub-13,20,C2,0
sub-13,20,C3,0
sub-13,20,C4,0
sub-13,20,C5,0
sub-13,20,C6,0
sub-13,20,C7,0
sub-13,21,C1,1
sub-13,21,C2,2
sub-13,21,C3,0
sub-13,21,C4,0
sub-13,21,C5,0
sub-13,21,C6,0
sub-13,22,C1,2
sub-13,22,C2,2
sub-13,22,C3,2
sub-13,22,C4,1
sub-13,22,C5,2
sub-13,22,C6,2
sub-13,22,C7,2
sub-13,23,C1,1
sub-13,23,C2,2
sub-13,23,C3,2
sub-13,23,C4,2
sub-13,23,C5,0
sub-13,23,C6,0
sub-13,23,C7,0
sub-13,24,C1,2
sub-13,24,C2,1
sub-13,24,C3,2
sub-13,24,C4,2
sub-13,24,C5,0
sub-13,24,C6,2
sub-13,24,C7,0
sub-13,25,C1,2
sub-13,25,C2,2
sub-13,25,C3,1
sub-13,25,C4,2
sub-13,25,C5,2
sub-13,25,C6,2
sub-13,25,C7,2
sub-13,25,C8,2
sub-13,25,C9,2
sub-13,27,C1,0
sub-13,27,C2,2
sub-13,27,C3,2
sub-13,27,C4,2
sub-13,27,C5,2
sub-13,27,C6,0
sub-13,27,C7,2
sub-13,27,C8,2
sub-13,27,C9,2
sub-13,27,C10,0
sub-13,29,C1,2
sub-13,29,C2,1
sub-13,29,C3,0
sub-13,29,C4,2
sub-13,29,C5,0
sub-13,29,C6,2
sub-13,29,C7,0
sub-13,29,C8,0
sub-13,30,C1,2
sub-13,30,C2,2
sub-13,30,C3,0
sub-13,30,C4,0
sub-13,30,C5,0
sub-13,30,C6,0
sub-13,30,C7,0
sub-13,30,C8,1
sub-13,31,C1,0
sub-13,31,C2,1
sub-13,31,C3,0
sub-13,31,C4,2
sub-13,31,C5,1
sub-13,31,C6,0
sub-13,31,C7,0
sub-13,32,C1,0
sub-13,32,C2,1
sub-13,32,C3,2
sub-13,32,C4,2
sub-13,32,C5,2
sub-13,32,C6,0
sub-13,32,C7,0
sub-13,32,C8,0
sub-13,33,C1,2
sub-13,33,C2,1
sub-13,33,C3,2
sub-13,33,C4,2
sub-13,33,C5,2
sub-13,33,C6,1
sub-13,33,C7,1
sub-13,33,C8,0
sub-13,33,C9,0
sub-13,34,C1,2
sub-13,34,C2,2
sub-13,34,C3,2
sub-13,34,C4,1
sub-13,34,C5,1
sub-13,34,C6,0
sub-13,34,C7,0
sub-13,35,C1,0
sub-13,35,C2,2
sub-13,35,C3,0
sub-13,35,C4,0
sub-13,35,C5,2
sub-13,35,C6,2
sub-13,35,C7,2
sub-13,35,C8,0
sub-13,35,C9,0
sub-13,36,C1,1
sub-13,36,C2,2
sub-13,36,C3,0
sub-13,36,C4,1
sub-13,36,C5,2
sub-13,36,C6,2
sub-13,36,C7,2
sub-13,36,C8,1
sub-13,36,C9,2
sub-13,36,C10,0
sub-13,37,C1,0
sub-13,37,C2,1
sub-13,37,C3,2
sub-13,37,C4,2
sub-13,37,C5,0
sub-13,37,C6,2
sub-13,37,C7,2
sub-13,37,C8,0
sub-13,38,C1,1
sub-13,38,C2,0
sub-13,38,C3,2
sub-13,38,C4,2
sub-13,38,C5,2
sub-13,38,C6,2
sub-13,38,C7,2
sub-13,38,C8,2
sub-13,38,C9,1
sub-13,38,C10,0
sub-13,39,C1,0
sub-13,39,C2,2
sub-13,39,C3,2
sub-13,39,C4,1
sub-13,39,C5,0
sub-13,39,C6,0
sub-13,39,C7,0
sub-13,39,C8,0
sub-13,39,C9,0
sub-13,40,C1,1
sub-13,40,C2,0
sub-13,40,C3,2
sub-13,40,C4,2
sub-13,40,C5,0
sub-13,40,C6,1
sub-13,40,C7,2
sub-13,40,C8,2
sub-13,40,C9,0
sub-13,40,C10,2
sub-13,40,C11,0
sub-13,40,C12,0
sub-13,41,C1,1
sub-13,41,C2,0
sub-13,41,C3,0
sub-13,41,C4,2
sub-13,41,C5,0
sub-13,41,C6,0
sub-13,42,C1,0
sub-13,42,C2,1
sub-13,42,C3,0
sub-13,42,C4,0
sub-13,42,C5,0
sub-13,43,C1,0
sub-13,43,C2,0
sub-13,43,C3,0
sub-13,43,C4,2
sub-13,43,C5,2
sub-13,43,C6,2
sub-13,43,C7,0
sub-13,43,C8,0
sub-13,44,C1,2
sub-13,44,C2,0
sub-13,44,C3,0
sub-13,44,C4,2
sub-13,44,C5,2
sub-13,44,C6,2
sub-13,44,C7,2
sub-13,44,C8,2
sub-13,45,C1,2
sub-13,45,C2,2
sub-13,45,C3,2
sub-13,45,C4,2
sub-13,45,C5,0
sub-13,45,C6,2
sub-13,45,C7,1
sub-13,46,C1,1
sub-13,46,C2,2
sub-13,46,C3,0
sub-13,46,C4,0
sub-13,46,C5,0
sub-13,46,C6,0
sub-13,46,C7,0
sub-13,46,C8,2
sub-13,46,C9,0
sub-13,48,C1,0
sub-13,48,C2,1
sub-13,48,C3,0
sub-13,48,C4,1
sub-13,48,C5,2
sub-13,48,C6,2
sub-13,48,C7,2
sub-13,48,C8,2
sub-13,48,C9,2
sub-13,48,C10,2
sub-13,49,C1,0
sub-13,49,C2,0
sub-13,49,C3,0
sub-13,49,C4,0
sub-13,49,C5,0
sub-13,49,C6,1
sub-13,49,C7,2
sub-13,50,C1,0
sub-13,50,C2,0
sub-13,50,C3,2
sub-13,50,C4,0
sub-13,50,C5,2
sub-13,50,C6,0
sub-13,50,C7,0
sub-13,50,C8,2
